organ,LA,LVB,LVT,RA,RVB,RVT,sum_all
X748.547_3.418,1.72E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0001717
X384.051_2.769,0,0,0,0,0.000171725,0,0.000171725
X601.335_5.649,0,0,0.000172237,0,0,0,0.000172237
X685.393_3.003,0.00013379,0.0000388,0,0,0,0,0.00017259
X616.36_3.007,0.00E+00,0.00E+00,6.85E-05,1.04E-04,0.00E+00,0,0.0001728
X427.741_2.879,6.24E-05,0.00E+00,1.11E-04,0.00E+00,0.00E+00,0,0.0001732
X818.604_4.012,0.00E+00,0.00E+00,1.73E-04,0.00E+00,0.00E+00,0,0.0001732
X680.412_3.116,5.04E-05,0.00E+00,0.00E+00,1.24E-04,0.00E+00,0,0.000174
X840.573_3.566,1.23E-04,0.00E+00,0.00E+00,5.10E-05,0.00E+00,0,0.0001741
X200.984_0.333,0,0,0,0,0.000126094,0.0000483,0.000174394
X222.889_0.32,0.000174412,0,0,0,0,0,0.000174412
X811.666_5.596,0.000174823,0,0,0,0,0,0.000174823
X315.253_3.196,0,0.0000348,0,0,0.000140048,0,0.000174848
X409.256_2.782,0,0,0.000175192,0,0,0,0.000175192
X301.128_2.652,1.76E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0001759
X768.553_5.567,0.000144252,0,0.0000317,0,0,0,0.000175952
X261.651_2.249,0.00E+00,1.57E-04,0.00E+00,1.94E-05,0.00E+00,0,0.000176
X125.096_1.994,0,0,0.000176131,0,0,0,0.000176131
X774.541_3.95,0,0,0.000158534,0.0000176,0,0,0.000176134
X392.209_2.161,1.21E-04,0.00E+00,5.55E-05,0.00E+00,0.00E+00,0,0.0001769
X837.619_3.415,0.00E+00,0.00E+00,8.34E-05,0.00E+00,0.00E+00,0.0000946,0.000178
X337.237_2.784,0,0,0.00006501,0.000113377,0,0,0.000178387
X276.603_2.867,0,0.000111926,0,0,0,0.0000676,0.000179526
X514.256_2.664,0.00E+00,0.00E+00,8.12E-05,9.84E-05,0.00E+00,0,0.0001796
X391.211_2.714,0.00E+00,0.00E+00,1.80E-04,0.00E+00,0.00E+00,0,0.00018
X526.277_2.802,0.00E+00,0.00E+00,1.80E-04,0.00E+00,0.00E+00,0,0.00018
X832.532_3.351,3.35E-05,0.00E+00,5.21E-05,9.47E-05,0.00E+00,0,0.0001803
X898.612_3.158,4.49E-05,0.00E+00,1.37E-04,0.00E+00,0.00E+00,0,0.000182
X311.136_2.89,0.00E+00,1.45E-04,0.00E+00,0.00E+00,0.00E+00,0.0000383,0.0001828
X745.622_3.62,0.000183391,0,0,0,0,0,0.000183391
X844.546_3.486,0,0,0.000183744,0,0,0,0.000183744
X626.366_2.963,0.00E+00,0.00E+00,1.84E-04,0.00E+00,0.00E+00,0,0.0001838
X848.564_3.208,1.65E-04,0.00E+00,0.00E+00,1.89E-05,0.00E+00,0,0.000184
X528.33_2.778,1.74E-04,0.00E+00,1.01E-05,0.00E+00,0.00E+00,0,0.000184
X205.098_1.22,1.84E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0001843
X699.407_3.07,0,0,0.000184758,0,0,0,0.000184758
X133.101_0.425,0,0,0.000185062,0,0,0,0.000185062
X602.346_2.704,0.00E+00,8.75E-05,9.83E-05,0.00E+00,0.00E+00,0,0.0001858
X260.223_2.558,0,0.000186115,0,0,0,0,0.000186115
X962.559_3.159,0,0,0.000186144,0,0,0,0.000186144
X676.381_3.024,0.000186313,0,0,0,0,0,0.000186313
X774.543_4.195,0,0,0.000186349,0,0,0,0.000186349
X860.54_3.333,0.00E+00,0.00E+00,1.87E-04,0.00E+00,0.00E+00,0,0.0001865
X421.11_2.652,0.00E+00,0.00E+00,1.87E-04,0.00E+00,0.00E+00,0,0.0001867
X205.098_0.721,0.00E+00,3.71E-05,5.53E-05,9.46E-05,0.00E+00,0,0.000187
X550.279_2.552,0.00E+00,0.00E+00,1.87E-04,0.00E+00,0.00E+00,0,0.0001872
X340.32_3.347,0,0,0.000139398,0.0000488,0,0,0.000188198
X486.285_2.275,0,0.000063,0,0.000125672,0,0,0.000188672
X1273.605_3.33,2.30E-05,0.00E+00,0.00E+00,1.18E-04,0.00E+00,0.0000473,0.0001887
X758.457_3.022,0.000155728,0,0,0.000033,0,0,0.000188728
X325.183_2.735,0.00E+00,4.97E-05,0.00E+00,1.39E-04,0.00E+00,0,0.0001889
X758.496_3.309,0.00E+00,1.75E-05,1.25E-04,4.71E-05,0.00E+00,0,0.0001892
X729.418_2.987,0.000189257,0,0,0,0,0,0.000189257
X337.237_2.687,0,0,0.0000203,0.000169634,0,0,0.000189934
X758.495_3.319,0.00E+00,0.00E+00,8.17E-05,1.09E-04,0.00E+00,0,0.0001902
X417.337_3.425,0.000190364,0,0,0,0,0,0.000190364
X626.33_3.277,0.000190509,0,0,0,0,0,0.000190509
X307.044_0.423,0,0,0.000190824,0,0,0,0.000190824
X215.07_0.325,1.92E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0001921
X736.438_3.013,0.00E+00,0.00E+00,0.00E+00,1.93E-04,0.00E+00,0,0.0001926
X780.552_3.412,0.000192819,0,0,0,0,0,0.000192819
X878.547_3.26,0,0.0000238,0.000169322,0,0,0,0.000193122
X431.237_2.665,0.00E+00,0.00E+00,1.94E-04,0.00E+00,0.00E+00,0,0.0001935
X610.405_3.071,0.00016685,0,0,0.0000269,0,0,0.00019375
X520.334_2.299,6.67E-05,5.23E-05,0.00E+00,7.54E-05,0.00E+00,0,0.0001944
X526.314_3.517,0,0,0.000194539,0,0,0,0.000194539
X320.975_0.302,1.69E-04,0.00E+00,0.00E+00,2.64E-05,0.00E+00,0,0.0001953
X997.624_2.921,0.00E+00,0.00E+00,1.75E-04,2.05E-05,0.00E+00,0,0.0001958
X820.62_3.557,0,0,0.000196022,0,0,0,0.000196022
X407.957_2.12,7.66E-05,2.92E-05,9.05E-05,0.00E+00,0.00E+00,0,0.0001963
X548.541_4.355,1.71E-04,0.00E+00,0.00E+00,2.59E-05,0.00E+00,0,0.0001966
X186.222_2.557,0.000196609,0,0,0,0,0,0.000196609
X298.274_2.799,3.96E-05,0.00E+00,0.00E+00,1.57E-04,0.00E+00,0,0.0001968
X800.542_3.527,5.93E-05,0.00E+00,8.36E-05,5.42E-05,0.00E+00,0,0.0001971
X774.542_4.07,0,0,0.00019717,0,0,0,0.00019717
X369.264_2.773,0.00E+00,1.45E-04,5.24E-05,0.00E+00,0.00E+00,0,0.0001975
X341.211_2.823,0,0.0000198,0.000178022,0,0,0,0.000197822
X234.947_1.613,0,0,0,0.000197884,0,0,0.000197884
X436.211_2.353,0.00E+00,0.00E+00,1.98E-04,0.00E+00,0.00E+00,0,0.0001979
X517.255_2.771,5.07E-05,0.00E+00,0.00E+00,1.47E-04,0.00E+00,0,0.0001981
X226.216_3.524,1.18E-04,0.00E+00,0.00E+00,8.01E-05,0.00E+00,0,0.0001984
X377.162_3.033,0,0,0,0.000198468,0,0,0.000198468
X492.272_2.717,1.74E-05,0.00E+00,8.58E-05,9.55E-05,0.00E+00,0,0.0001987
X574.32_3.108,0,0,0,0,0.000199447,0,0.000199447
X734.498_3.252,9.84E-05,0.00E+00,0.00E+00,1.01E-04,0.00E+00,0,0.0001995
X459.268_2.871,0,0,0,0.000199627,0,0,0.000199627
X149.013_0.333,0,0,0,0,0.000199658,0,0.000199658
X429.264_3.217,0.00E+00,1.52E-04,0.00E+00,0.00E+00,0.00E+00,0.0000485,0.0002001
X164.129_0.424,0.00E+00,3.42E-05,0.00E+00,0.00E+00,0.00E+00,0.000166,0.0002002
X549.513_2.765,0,0.000200315,0,0,0,0,0.000200315
X449.288_3.013,0,0.000136315,0,0,0,0.0000641,0.000200415
X773.936_2.401,0.00E+00,0.00E+00,2.01E-04,0.00E+00,0.00E+00,0,0.0002006
X878.55_3.264,0.0000207,0,0.000180233,0,0,0,0.000200933
X364.357_3.592,5.20E-05,0.00E+00,2.34E-05,1.26E-04,0.00E+00,0,0.0002012
X318.887_5.829,0,0,0,0,0.000201765,0,0.000201765
X776.558_4.226,0,0,0.000201769,0,0,0,0.000201769
X848.578_3.623,0,0,0.000201979,0,0,0,0.000201979
X389.196_2.612,0,0,0.000202718,0,0,0,0.000202718
X443.54_2.229,0.00E+00,1.83E-04,0.00E+00,2.07E-05,0.00E+00,0,0.0002038
X512.299_2.765,2.04E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0002042
X758.569_4.798,0.000204824,0,0,0,0,0,0.000204824
X285.185_2.923,0.00E+00,0.00E+00,2.05E-04,0.00E+00,0.00E+00,0,0.0002049
X352.291_5.59,0.00015286,0,0.0000522,0,0,0,0.00020506
X257.117_0.331,1.02E-04,0.00E+00,8.39E-05,1.98E-05,0.00E+00,0,0.0002052
X445.221_2.633,0,0,0.000205515,0,0,0,0.000205515
X745.622_5.6,0,0,0.000205515,0,0,0,0.000205515
X349.136_2.965,0,0.000205613,0,0,0,0,0.000205613
X540.448_3.252,0,0,0,0.0000538,0.000152177,0,0.000205977
X354.373_3.762,0.00E+00,0.00E+00,1.72E-05,1.89E-04,0.00E+00,0,0.0002065
X269.165_2.867,0,0,0,0,0.00020665,0,0.00020665
X746.569_5.544,0.000206861,0,0,0,0,0,0.000206861
X401.288_2.989,0.00E+00,1.67E-04,0.00E+00,0.00E+00,0.00E+00,0.0000405,0.000207
X686.462_2.783,0,0,0.000207473,0,0,0,0.000207473
X798.526_3.442,0,0,0.000207763,0,0,0,0.000207763
X397.379_3.337,0,0,0,0.00010726,0,0.000101021,0.000208281
X500.241_2.634,0.00E+00,0.00E+00,2.08E-04,0.00E+00,0.00E+00,0,0.0002084
X307.141_2.343,0,0.000186322,0,0.0000221,0,0,0.000208422
X428.337_3.131,0.000208913,0,0,0,0,0,0.000208913
X520.509_4.14,0.0000947,0,0,0.000114312,0,0,0.000209012
X860.54_3.447,0,0,0.000209282,0,0,0,0.000209282
X128.082_5.096,2.10E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0002095
X403.212_2.684,0,0,0.000209709,0,0,0,0.000209709
X505.273_2.874,0,0,0,0.000209725,0,0,0.000209725
X641.365_3.006,0.000209756,0,0,0,0,0,0.000209756
X922.674_2.39,1.97E-05,9.64E-05,3.94E-05,0.00E+00,0.00E+00,0.0000551,0.0002106
X421.222_2.666,0,0,0.000211107,0,0,0,0.000211107
X291.61_2.879,0.00E+00,0.00E+00,1.85E-04,2.59E-05,0.00E+00,0,0.0002112
X313.524_2.771,0,0,0,0,0.000212246,0,0.000212246
X361.237_2.785,0.00E+00,0.00E+00,2.13E-04,0.00E+00,0.00E+00,0,0.0002126
X1091.699_2.955,0.00E+00,0.00E+00,2.13E-04,0.00E+00,0.00E+00,0,0.0002127
X806.57_3.303,0,0,0,0,0,0.000213599,0.000213599
X554.176_3.481,0.00E+00,0.00E+00,0.00E+00,1.02E-04,0.00E+00,0.0001115,0.0002136
X836.613_5.59,3.37E-05,0.00E+00,0.00E+00,1.81E-04,0.00E+00,0,0.0002143
X762.506_3.463,0,0,0.000214628,0,0,0,0.000214628
X828.091_2.18,0.00E+00,0.00E+00,5.77E-05,1.58E-04,0.00E+00,0,0.0002152
X609.317_2.218,0.00E+00,0.00E+00,2.15E-04,0.00E+00,0.00E+00,0,0.0002152
X848.615_5.592,0,0,0.000215204,0,0,0,0.000215204
X852.549_3.694,0,0,0.000215243,0,0,0,0.000215243
X336.169_5.622,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.60E-05,0.0001194,0.0002154
X510.284_2.604,0.0000343,0,0.0000556,0.000125744,0,0,0.000215644
X369.263_2.778,6.05E-05,0.00E+00,1.10E-04,4.53E-05,0.00E+00,0,0.0002157
X796.548_3.529,0.00E+00,2.32E-05,1.93E-04,0.00E+00,0.00E+00,0,0.000216
X517.354_2.953,0.00021623,0,0,0,0,0,0.00021623
X808.549_3.668,0.00E+00,4.39E-05,1.73E-04,0.00E+00,0.00E+00,0,0.0002168
X1053.127_2.402,0.00E+00,0.00E+00,2.17E-04,0.00E+00,0.00E+00,0,0.0002174
X393.225_2.522,2.08E-05,0.00E+00,0.00E+00,1.97E-04,0.00E+00,0,0.0002177
X685.391_3.001,0.000218177,0,0,0,0,0,0.000218177
X172.977_2.386,0,0,0,0,0.000218466,0,0.000218466
X261.946_0.314,0,0,0,0,0.0000469,0.000171738,0.000218638
X425.157_2.713,0.000169286,0.0000495,0,0,0,0,0.000218786
X316.284_2.805,0,0,0,0.000219053,0,0,0.000219053
X115.051_4.519,8.03E-05,0.00E+00,0.00E+00,1.41E-04,0.00E+00,0,0.0002211
X820.622_3.522,0,0,0.000221406,0,0,0,0.000221406
X518.253_2.548,0.00E+00,0.00E+00,2.22E-04,0.00E+00,0.00E+00,0,0.0002215
X344.213_2.654,0,0,0,0,0.00022183,0,0.00022183
X194.022_6.031,0,0,0,0,0.0000658,0.000156116,0.000221916
X706.428_2.946,1.77E-04,0.00E+00,0.00E+00,4.53E-05,0.00E+00,0,0.0002221
X570.458_3.173,0,0,0.000153317,0,0.0000694,0,0.000222717
X373.201_2.756,0.00E+00,0.00E+00,2.23E-04,0.00E+00,0.00E+00,0,0.000223
X424.283_3.332,7.09E-05,6.49E-05,8.73E-05,0.00E+00,0.00E+00,0,0.0002231
X778.537_3.629,0,0,0.000223822,0,0,0,0.000223822
X592.326_2.527,2.24E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0002241
X580.303_3.299,0,0,0.000224139,0,0,0,0.000224139
X137_5.734,0,0,0,0,0,0.000224146,0.000224146
X814.521_3.173,0,0,0.000224568,0,0,0,0.000224568
X303.232_3.087,0,0,0,0,0,0.000224669,0.000224669
X588.259_2.46,0.00E+00,4.91E-05,1.76E-04,0.00E+00,0.00E+00,0,0.0002248
X800.541_3.348,0.0000271,0,0,0.000197768,0,0,0.000224868
X546.269_2.157,0.00E+00,2.25E-04,0.00E+00,0.00E+00,0.00E+00,0,0.0002251
X353.269_2.989,0.0000881,0,0.000137881,0,0,0,0.000225981
X121.101_0.399,0,0,0.000226355,0,0,0,0.000226355
X792.589_3.367,0,0,0.000226595,0,0,0,0.000226595
X259.19_2.795,0.00E+00,0.00E+00,9.57E-05,9.30E-05,0.00E+00,0.0000379,0.0002266
X287.633_2.895,0.0000287,0.000152551,0,0,0,0.0000458,0.000227051
X818.605_5.593,0,0,0.000227243,0,0,0,0.000227243
X281.139_2.701,0,0,0.0000118,0,0.000215799,0,0.000227599
X323.258_3.124,4.32E-05,2.51E-05,9.37E-05,6.57E-05,0.00E+00,0,0.0002277
X398.34_3.584,7.34E-05,0.00E+00,9.39E-05,6.10E-05,0.00E+00,0,0.0002283
X648.316_2.495,0.00E+00,0.00E+00,2.29E-04,0.00E+00,0.00E+00,0,0.0002285
X464.337_2.788,0.00E+00,0.00E+00,1.65E-04,6.41E-05,0.00E+00,0,0.0002287
X519.299_2.386,0.00E+00,0.00E+00,0.00E+00,2.29E-04,0.00E+00,0,0.000229
X759.639_3.289,0,0,0,0,0.000229076,0,0.000229076
X467.802_2.932,0,0,0,0,0.000229595,0,0.000229595
X724.403_2.978,2.30E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0002298
X330.264_2.816,0,0,0.000230675,0,0,0,0.000230675
X664.312_2.472,0,0,0.000230831,0,0,0,0.000230831
X828.552_4.048,0,0.000169047,0.000063,0,0,0,0.000232047
X460.232_2.329,0.00E+00,0.00E+00,2.34E-04,0.00E+00,0.00E+00,0,0.0002338
X131.501_0.339,0,0,0,0,0.000150659,0.0000833,0.000233959
X211.079_2.769,0,0,0,0,0.000196397,0.0000377,0.000234097
X328.321_3.261,0,0.0000513,0.000183164,0,0,0,0.000234464
X818.322_2.401,3.70E-05,0.00E+00,1.98E-04,0.00E+00,0.00E+00,0,0.0002345
X456.237_2.385,2.36E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0002355
X307.677_3.221,0.000235804,0,0,0,0,0,0.000235804
X816.589_3.975,0,0,0.000235876,0,0,0,0.000235876
X287.174_5.612,0,0,0,0,0.000110043,0.0001259,0.000235943
X273.147_5.62,0,0,0,0,0.000112528,0.0001237,0.000236228
X655.381_3.076,0,0,0.000236282,0,0,0,0.000236282
X169.072_0.348,0,0.00015863,0.0000778,0,0,0,0.00023643
X277.142_5.61,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.26E-05,0.0001444,0.000237
X263.163_5.608,0,0,0,0,0.000104202,0.0001328,0.000237002
X165.983_5.608,0.0001173,0,0,0,0.000120292,0,0.000237592
X560.3_2.553,0.00E+00,0.00E+00,2.38E-04,0.00E+00,0.00E+00,0,0.0002379
X610.335_2.957,1.91E-04,4.69E-05,0.00E+00,0.00E+00,0.00E+00,0,0.000238
X392.41_2.108,1.41E-04,4.27E-05,5.47E-05,0.00E+00,0.00E+00,0,0.0002386
X217.12_4.242,0,0.000238847,0,0,0,0,0.000238847
X834.585_3.142,2.39E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.000239
X234.947_6.603,0,0,0,0.00023927,0,0,0.00023927
X548.336_2.972,0.00E+00,1.71E-04,6.89E-05,0.00E+00,0.00E+00,0,0.0002395
X298.274_2.73,0,0,0.00023958,0,0,0,0.00023958
X720.48_3.263,0.00E+00,0.00E+00,1.29E-04,1.11E-04,0.00E+00,0,0.0002398
X472.399_2.958,0.0000194,0,0.000221215,0,0,0,0.000240615
X328.285_2.89,2.41E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0002408
X804.589_3.656,0,0,0.000240823,0,0,0,0.000240823
X698.437_3.068,0.00E+00,0.00E+00,1.27E-05,2.28E-04,0.00E+00,0,0.0002409
X399.238_2.746,2.41E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0002414
X768.553_3.511,0,0,0.000241465,0,0,0,0.000241465
X788.507_3.261,0.00E+00,0.00E+00,2.42E-04,0.00E+00,0.00E+00,0,0.0002415
X226.216_3.571,1.21E-04,2.10E-05,3.44E-05,6.54E-05,0.00E+00,0,0.000242
X467.802_2.46,0,0,0,0,0.000243711,0,0.000243711
X792.589_4.167,0,0,0.000244097,0,0,0,0.000244097
X722.47_3.124,0,0,0.000244504,0,0,0,0.000244504
X302.112_2.27,0.00E+00,1.30E-04,0.00E+00,7.45E-05,0.00E+00,0.0000415,0.0002458
X210.185_3.15,0.00E+00,0.00E+00,6.44E-05,0.00E+00,1.07E-04,0.0000744,0.0002461
X675.677_3.534,0,0.0000239,0.0000166,0,0,0.000206229,0.000246729
X272.259_2.618,0,0.000247235,0,0,0,0,0.000247235
X405.262_3.019,0.000247271,0,0,0,0,0,0.000247271
X385.333_3.54,9.09E-05,0.00E+00,0.00E+00,1.57E-04,0.00E+00,0,0.0002474
X828.258_2.181,0.00E+00,0.00E+00,5.50E-05,1.46E-04,0.00E+00,0.0000468,0.0002476
X912.467_2.871,0.00E+00,1.74E-05,1.26E-04,1.95E-05,0.00E+00,0.0000853,0.0002478
X708.511_5.08,0.000247959,0,0,0,0,0,0.000247959
X800.542_3.395,0.0000588,0,0.0000569,0.00013234,0,0,0.00024804
X810.6_5.077,0,0,0,0.000248974,0,0,0.000248974
X766.449_3.029,2.49E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0002492
X676.98_2.708,0,0,0,0,0.000249925,0,0.000249925
X108.069_4.559,0.00E+00,2.51E-04,0.00E+00,0.00E+00,0.00E+00,0,0.0002506
X488.823_3.1,0,0,0,0,0.0002506,0,0.0002506
X361.238_2.721,0,0.0000739,0.000177377,0,0,0,0.000251277
X792.59_5.594,0,0.0000186,0.000232874,0,0,0,0.000251474
X546.353_3.251,0,0,0.000251482,0,0,0,0.000251482
X191.143_0.313,0,0,0.000251521,0,0,0,0.000251521
X531.845_3.842,0,0,0,0,0.000251698,0,0.000251698
X493.341_2.806,0.000252824,0,0,0,0,0,0.000252824
X301.115_0.33,0.00E+00,1.04E-04,0.00E+00,0.00E+00,0.00E+00,0.000149,0.0002531
X343.227_2.835,0,0.0000376,0.00021555,0,0,0,0.00025315
X801.433_2.883,2.22E-04,3.16E-05,0.00E+00,0.00E+00,0.00E+00,0,0.0002533
X368.279_2.763,0.00E+00,2.01E-05,2.33E-04,0.00E+00,0.00E+00,0,0.00025336
X113.518_3.628,0,0.000253465,0,0,0,0,0.000253465
X167.107_2.012,0,0,0.00025496,0,0,0,0.00025496
X217.159_3.081,0.00E+00,0.00E+00,2.55E-04,0.00E+00,0.00E+00,0,0.0002552
X246.208_2.38,0,0.000255494,0,0,0,0,0.000255494
X361.238_2.822,0.00E+00,1.18E-04,1.38E-04,0.00E+00,0.00E+00,0,0.0002559
X814.559_3.587,0,0,0.00025608,0,0,0,0.00025608
X820.51_3.354,0,0,0.000256361,0,0,0,0.000256361
X366.785_2.164,0.00E+00,6.71E-05,0.00E+00,1.89E-04,0.00E+00,0,0.0002565
X275.929_0.33,0.000257002,0,0,0,0,0,0.000257002
X346.311_2.751,0,0,0,0,0.000257356,0,0.000257356
X297.035_0.329,0,0,0,0.00025744,0,0,0.00025744
X112.036_5.119,0,0,0,0.000257483,0,0,0.000257483
X662.403_3.148,8.12E-05,0.00E+00,1.78E-04,0.00E+00,0.00E+00,0,0.0002588
X778.537_3.785,0.00E+00,0.00E+00,2.59E-04,0.00E+00,0.00E+00,0,0.0002592
X268.064_2.519,0,0.0000581,0,0,0,0.000201705,0.000259805
X318.241_2.972,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.93E-04,0.000067,0.0002601
X634.316_2.163,0.00E+00,7.61E-05,0.00E+00,1.42E-04,0.00E+00,0.0000427,0.0002607
X275.273_3.395,0.00E+00,0.00E+00,4.52E-05,2.16E-04,0.00E+00,0,0.000261
X333.206_2.857,1.02E-04,0.00E+00,1.60E-04,0.00E+00,0.00E+00,0,0.0002612
X337.167_3.276,0.00E+00,0.00E+00,1.76E-04,3.94E-05,4.59E-05,0,0.0002615
X407.243_2.761,0,0,0.000262387,0,0,0,0.000262387
X464.208_2.321,0.0000736,0,0.000023,0.000166411,0,0,0.000263011
X720.59_3.223,0,0,0.00026309,0,0,0,0.00026309
X758.531_3.361,0,0,0.0000827,0.00018064,0,0,0.00026334
X301.216_2.769,0,0,0.0000968,0.000166566,0,0,0.000263366
X354.373_3.821,0.000241656,0,0,0.0000229,0,0,0.000264556
X488.823_3.514,0,0,0,0,0.000264961,0,0.000264961
X822.527_3.453,0,0,0.000264996,0,0,0,0.000264996
X476.277_2.832,0.00E+00,0.00E+00,2.26E-04,3.93E-05,0.00E+00,0,0.0002653
X331.263_3.275,0.00E+00,0.00E+00,2.66E-04,0.00E+00,0.00E+00,0,0.0002663
X216.063_0.316,0,0,0.000267753,0,0,0,0.000267753
X455.754_2.834,0,0,0.000269517,0,0,0,0.000269517
X644.453_2.793,0,0.000270523,0,0,0,0,0.000270523
X351.217_2.656,0,0.000270579,0,0,0,0,0.000270579
X354.112_2.768,0,0.0000317,0,0,0,0.000239191,0.000270891
X228.125_5.568,0,0,0,0,0.000135262,0.0001357,0.000270962
X792.589_3.329,0,0,0.000271367,0,0,0,0.000271367
X223.988_6.233,0,0,0,0,0.000271949,0,0.000271949
X157.006_5.821,0,0,0,0,0,0.000272085,0.000272085
X117.028_5.965,0,0,0,0,0,0.000272524,0.000272524
X373.183_3.175,0,0,0,0.000272927,0,0,0.000272927
X447.234_2.604,0,0,0.000272951,0,0,0,0.000272951
X856.581_4.109,0,0,0.0000436,0.000230396,0,0,0.000273996
X429.221_2.634,0.00E+00,0.00E+00,2.74E-04,0.00E+00,0.00E+00,0,0.0002741
X605.456_3.035,0,0,0,0.000274532,0,0,0.000274532
X249.149_2.74,0,0,0.000274548,0,0,0,0.000274548
X335.222_2.596,3.26E-05,0.00E+00,0.00E+00,2.42E-04,0.00E+00,0,0.0002749
X235.168_5.638,0,0,0,0,0.000155982,0.0001195,0.000275482
X774.599_3.587,0.000275918,0,0,0,0,0,0.000275918
X740.486_3.278,0,0,0.000258602,0.0000176,0,0,0.000276202
X372.459_2.145,0.00E+00,1.18E-04,0.00E+00,1.59E-04,0.00E+00,0,0.0002766
X274.991_0.316,2.77E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0002768
X513.269_2.294,0.0001361,0.000025,0.000115719,0,0,0,0.000276819
X200.996_6.105,0.000204117,0,0,0,0.0000435,0.0000298,0.000277417
X744.59_3.613,0.000277526,0,0,0,0,0,0.000277526
X244.264_2.715,0,0,0.000169027,0.000052,0.0000571,0,0.000278127
X472.342_2.865,0.00E+00,0.00E+00,1.48E-05,2.64E-04,0.00E+00,0,0.0002786
X526.314_3.466,0.000165693,0,0.000113691,0,0,0,0.000279384
X533.844_3.62,0,0,0,0,0.000279823,0,0.000279823
X550.351_3.121,0,0,0.000280855,0,0,0,0.000280855
X240.079_0.303,0,0.000169737,0.000111592,0,0,0,0.000281329
X369.264_2.943,0.000257377,0,0.0000243,0,0,0,0.000281677
X756.551_3.414,0,0,0.0000715,0.0000402,0.000170128,0,0.000281828
X594.311_2.18,1.01E-04,3.02E-05,2.42E-05,1.27E-04,0.00E+00,0,0.0002824
X578.317_2.257,0.00E+00,1.97E-04,0.00E+00,0.00E+00,0.00E+00,0.0000853,0.0002826
X442.801_2.967,0.000282702,0,0,0,0,0,0.000282702
X398.363_2.963,0,0,0.000138,0.000144702,0,0,0.000282702
X618.339_2.931,2.55E-04,2.80E-05,0.00E+00,0.00E+00,0.00E+00,0,0.0002829
X507.293_3.012,0,0,0.00028457,0,0,0,0.00028457
X462.192_2.403,1.63E-04,0.00E+00,1.33E-05,1.09E-04,0.00E+00,0,0.0002846
X762.506_3.67,0,0,0.000284934,0,0,0,0.000284934
X837.619_3.538,0,0.0000913,0.00010636,0,0,0.0000876,0.00028526
X447.232_2.538,0.00E+00,0.00E+00,2.86E-04,0.00E+00,0.00E+00,0,0.0002855
X240.269_2.789,0,0.000285552,0,0,0,0,0.000285552
X136.076_2.056,0,0,0.000285719,0,0,0,0.000285719
X427.267_2.561,6.73E-05,2.34E-05,1.95E-04,0.00E+00,0.00E+00,0,0.000286
X303.131_0.336,0.00E+00,2.86E-04,0.00E+00,0.00E+00,0.00E+00,0,0.000286
X730.883_2.408,0.00E+00,2.27E-04,0.00E+00,0.00E+00,0.00E+00,0.000059,0.0002863
X535.94_2.186,0.00E+00,2.34E-04,0.00E+00,5.25E-05,0.00E+00,0,0.0002868
X832.568_3.188,0.000156143,0,0.0001309,0,0,0,0.000287043
X371.102_1.158,0,0.000287466,0,0,0,0,0.000287466
X264.078_2.788,0.0000235,0.0000295,0,0.000183587,0.0000509,0,0.000287487
X962.559_3.245,0,0,0.000287833,0,0,0,0.000287833
X407.756_5.679,0.000287891,0,0,0,0,0,0.000287891
X195.102_2.346,0,0,0.000288107,0,0,0,0.000288107
X648.317_2.404,1.98E-05,0.00E+00,2.69E-04,0.00E+00,0.00E+00,0,0.0002891
X325.216_2.916,0,0,0.000289261,0,0,0,0.000289261
X680.48_4.957,2.10E-04,0.00E+00,0.00E+00,8.01E-05,0.00E+00,0,0.0002902
X321.242_3.007,0.00E+00,0.00E+00,2.91E-04,0.00E+00,0.00E+00,0,0.0002907
X922.549_2.391,2.54E-05,1.27E-04,1.39E-04,0.00E+00,0.00E+00,0,0.0002913
X628.309_2.893,2.92E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0002915
X800.542_3.476,0,0,0.0001168,0.000175224,0,0,0.000292024
X838.626_3.389,0,0,0.000292524,0,0,0,0.000292524
X454.389_3,0.0000306,0,0.0000121,0.000251454,0,0,0.000294154
X758.569_4.699,0.000219651,0,0.0000748,0,0,0,0.000294451
