organ,LA,LVB,LVT,RA,RVB,RVT
X242.212_2.726,8.24E-06,6.22E-05,1.09E-04,2.92E-04,8.24E-05,0
X216.044_2.517,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.54E-04,0
X609.318_2.215,0.0000137,0.000472935,0,0,0.0000351,0.0000332
X832.585_4.11,0,0.000489488,0.0000658,0,0,0
X428.205_2.248,4.75E-04,3.42E-05,1.87E-05,0.00E+00,0.00E+00,0.0000278
X716.448_3.143,0,0,0.000305249,0.0002506,0,0
X820.62_3.356,0,0,0.000555989,0,0,0
X131.082_4.199,0.000186215,0,0,0.000371185,0,0
X809.586_5.553,0.000557527,0,0,0,0,0
X504.834_3.136,0,0,0,0,0.000558021,0
X786.563_3.593,0.000558173,0,0,0,0,0
X463.254_2.114,0.000419668,0,0,0.0001401,0,0
X544.305_2.627,0.0000862,0.000456652,0.0000171,0,0,0
X750.542_4.149,0.00056097,0,0,0,0,0
X364.251_2.929,0.00E+00,0.00E+00,3.91E-04,1.70E-04,0.00E+00,0
X247.129_0.882,0.0005611,0,0,0,0,0
X546.269_2.157,4.27E-04,5.02E-05,3.03E-05,5.59E-05,0.00E+00,0
X506.926_2.279,0.000566069,0,0,0,0,0
X678.471_3.342,0,0.0000695,0.0000219,0.000475207,0,0
X621.303_3.147,0.00012988,0.0001053,0.000238966,0.0000933,0,0
X307.044_0.389,0,0,0.000567821,0,0,0
X102.092_1.904,0,0,0.000237351,0.0000569,0,0.000274638
X512.823_3.859,0,0,0,0,0.000570405,0
X368.39_3.869,0,0.0000503,0,0,0.00014845,0.000373878
X526.432_3.181,0,0,0,0,0.000462333,0.0001106
X103.956_4.468,0,0.000573106,0,0,0,0
X393.264_2.827,0.000416176,0.00015759,0,0,0,0
X591.618_2.201,0.000446237,0.0000266,0.0000202,0.0000828,0,0
X423.237_2.603,0.000335725,0.000240965,0,0,0,0
X213.185_0.379,0,0.0000172,0.000559516,0,0,0
X681.362_2.79,0.000577242,0,0,0,0,0
X324.243_2.7,0.000356045,0,0,0.000221358,0,0
X131.975_0.708,0,0,0,0,0.000577505,0
X832.532_3.436,0.000519966,0,0,0.0000589,0,0
X319.227_2.86,0.000154956,0.0000595,0.000365,0,0,0
X303.305_3.529,0,0,0,0,0.000245195,0.0003343
X172.133_3.109,0.0001012,0.0000427,0.000332881,0.0000302,0.0000727,0
X368.279_2.763,9.12E-05,2.59E-04,2.31E-04,0.00E+00,0.00E+00,0
X350.306_2.961,0.00E+00,4.27E-05,0.00E+00,0.00E+00,1.43E-04,0.0003955
X780.553_3.699,0.000286884,0,0.0000545,0.000240053,0,0
X286.311_2.902,0.00014178,0,0.000238464,0.0000483,0,0.000153916
X417.337_3.296,0,0,0.0000315,0.00048749,0,0.0000636
X708.511_5.08,0.000258074,0,0.0000613,0.000265093,0,0
X568.325_2.645,0.0001614,0.0001549,0.000179949,0.0000885,0,0
X690.433_3.089,0.000522706,0,0,0.0000633,0,0
X504.834_3.748,0,0,0,0,0.000589721,0
X352.357_3.661,0.000277446,0,0.000164579,0.0001485,0,0
X663.672_2.237,0,0.000501696,0.0000473,0,0.000043,0
X229.108_2.472,0.00E+00,5.92E-04,0.00E+00,0.00E+00,0.00E+00,0
X788.507_3.261,0.000516371,0,0.0000509,0.0000251,0,0
X323.012_0.319,0.000456427,0,0.0000266,0.0001099,0,0
X804.551_3.912,0.0002237,0,0,0.000372115,0,0
X784.547_3.541,0.000595835,0,0,0,0,0
X467.802_3.766,0,0,0,0,0.000596864,0
X826.594_3.633,0,0,0.0002883,0.000309251,0,0
X630.376_3.081,1.12E-04,1.03E-04,2.75E-04,1.11E-04,0.00E+00,0
X307.044_0.423,0,0,0.000600844,0,0,0
X255.142_2.716,0,0.0000347,0.000327686,0.0001242,0,0.0001144
X665.976_2.25,6.03E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X486.823_3.539,0,0,0,0,0.000603186,0
X475.196_2.51,0,0.000604653,0,0,0,0
X115.076_2.016,0,0.0001697,0.000360482,0,0,0.0000745
X396.311_2.801,0.000423312,0.0000471,0.0000148,0,0,0.000120896
X784.548_3.742,0.000542282,0,0,0.0000646,0,0
X262.08_2.77,0,0,0,0,0.000325616,0.00028441
X276.101_0.308,0.00041036,0.0001742,0.0000261,0,0,0
X482.406_3.188,0,0,0,0,0.000451012,0.000160923
X385.129_0.304,2.92E-04,2.35E-04,8.68E-05,0.00E+00,0.00E+00,0
X383.367_4.065,0.000594996,0,0.0000184,0,0,0
X997.624_2.921,0.000512055,0.0000164,0.0000682,0.0000181,0,0
X403.213_2.593,0,0.000617796,0,0,0,0
X467.266_2.157,0.000617864,0,0,0,0,0
X786.491_3.166,0.000167943,0,0.000396316,0.0000542,0,0
X199.169_1.862,0.00E+00,0.00E+00,6.19E-04,0.00E+00,0.00E+00,0
X614.37_2.762,0,0.0000461,0,0,0.0000719,0.000501439
X248.14_3.254,0.0003275,0,0,0.000292524,0,0
X757.621_3.539,0.000592219,0,0,0.0000281,0,0
X205.159_3.027,0,0.000261829,0,0,0.0001303,0.000229736
X796.547_3.587,0.000469135,0.0000178,0.000136798,0,0,0
X872.564_3.226,0.000498804,0,0,0.000125034,0,0
X391.246_2.932,0.0000849,0.0001207,0,0,0.000317397,0.000102704
X740.486_3.278,0.00046609,0,0.000160692,0,0,0
X510.319_2.774,0.000345322,0.000106596,0.000175267,0,0,0
X277.216_3.082,0.000462446,0,0,0.000164786,0,0
X102.092_1.456,0,0,0.000601363,0.0000263,0,0
X726.47_3.259,0,0.000206,0.000422996,0,0,0
X694.986_2.244,0.000629986,0,0,0,0,0
X826.557_3.439,0.000377946,0,0.000252415,0,0,0
X758.531_3.488,0.000610181,0,0,0.0000206,0,0
X127.039_2.067,0.000630896,0,0,0,0,0
X566.273_2.565,0.000437162,0,0,0.000194038,0,0
X131.975_1.077,0,0.0000274,0,0,0.000428261,0.000175549
X752.558_4.121,0.0000531,0,0,0.000578239,0,0
X770.496_3.311,0.000570029,0,0.0000352,0.0000265,0,0
X415.641_2.768,0.00031968,0,0,0,0,0.000313418
X529.522_2.184,0.000481028,0,0,0.0001533,0,0
X370.259_2.81,0.0000641,0.000408654,0.0001635,0,0,0
X811.667_3.348,0.0000721,0,0.000277367,0.000287976,0,0
X627.734_2.411,0.000400086,0.0000902,0,0.000148,0,0
X247.129_0.799,0.000640804,0,0,0,0,0
X496.274_2.538,0.000334077,0.000126166,0.000182112,0,0,0
X720.408_2.916,0.00000784,0.000543103,0.0000683,0.0000233,0,0
X586.795_2.336,2.90E-04,1.25E-04,1.01E-04,4.42E-05,8.25E-05,0
X166.042_2.26,0.00048235,0.0000415,0.0000895,0,0,0.0000304
X832.584_3.997,0,0.000174523,0.0002205,0.000249625,0,0
X468.308_2.823,0,0,0.000602979,0.0000423,0,0
X648.629_5,0.0003912,0,0,0.000256557,0,0
X712.873_2.428,0.000584571,0,0,0.0000636,0,0
X344.279_2.867,0.000606616,0.0000206,0.0000211,0,0,0
X185.154_1.446,0,0.0000242,0.000624378,0,0,0
X110.02_3.574,0,0.000649088,0,0,0,0
X485.395_3.286,0,0,0.0000571,0.000593981,0,0
X760.584_4.943,0.000652713,0,0,0,0,0
X784.547_3.642,0.000653815,0,0,0,0,0
X704.448_3.082,0.000085,0.0000409,0.000300158,0.0002284,0,0
X760.474_3.064,0.000233307,0,0.0001948,0.000226897,0,0
X600.469_3.096,0,0.0000435,0.000297732,0,0.000313938,0
X519.269_2.285,0.00054851,0,0,0.0001071,0,0
X619.327_2.27,0.000656696,0,0,0,0,0
X526.315_5.76,0.000473114,0.0000672,0,0.000116774,0,0
X288.29_2.69,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.57E-04,0
X820.378_2.391,0.0000381,0.0000257,0.0000437,0,0.000356301,0.000193493
X349.237_2.852,0.000454887,0.0000665,0,0,0,0.0001362
X904.554_3.18,0.000353721,0.0001168,0,0.000187099,0,0
X815.699_3.334,0.000376163,0,0.000248217,0.0000355,0,0
X462.891_2.131,6.25E-04,0.00E+00,0.00E+00,3.58E-05,0.00E+00,0
X113.518_3.673,0,0.000661056,0,0,0,0
X259.06_0.324,0.0001336,0,0.000309613,0.0001217,0,0.0000974
X720.552_3.776,0.000542355,0,0.0000574,0.0000635,0,0
X102.092_1.804,0,0,0.00036291,0.0000584,0,0.000242637
X373.187_2.738,1.11E-04,2.29E-05,3.40E-04,9.77E-05,0.00E+00,0.0000931
X496.421_3.256,0,0.000039,0.000185134,0,0.000309867,0.0001307
X720.59_3.702,0.0001262,0,0.000347039,0.000192439,0,0
X285.17_2.652,0.000302615,0.000206131,0,0,0,0.0001573
X524.633_2.3,0,0,0,0.000598723,0,0.0000674
X159.065_0.501,0,0,0.000666836,0,0,0
X838.629_3.294,0.000198263,0,0.000337479,0.000133846,0,0
X558.786_2.269,0.000670424,0,0,0,0,0
X397.22_2.071,0.0000372,0.000452387,0.000180956,0,0,0
X234.957_6.458,0,0.000528256,0,0,0,0.000143137
X900.522_3.113,0,0,0.000440601,0.000231405,0,0
X537.17_0.427,0,0.0000358,0.000636431,0,0,0
X335.279_3.001,0.0000471,0.000204642,0.0000457,0.0003399,0,0.0000353
X365.196_2.646,0.00013707,0.00053676,0,0,0,0
X822.527_3.453,0.000607541,0,0.0000663,0,0,0
X291.232_3.102,0.00067421,0,0,0,0,0
X504.834_3.766,0,0,0,0,0.000674223,0
X604.443_3.067,0,0.0000322,0.0000703,0.00057189,0,0
X283.176_2.164,0.0001992,0.0000777,0.000279138,0.0000814,0,0.0000371
X703.574_4.303,0.000450095,0,0,0.000224602,0,0
X136.076_0.866,0,0,0.000440884,0,0,0.000233979
X808.568_3.107,0,0,0.000186148,0.000489744,0,0
X672.94_2.228,0.000434909,0.0002084,0,0.0000341,0,0
X425.41_3.192,0,0,0,0.000677557,0,0
X608.321_2.529,0.000548875,0.0001291,0,0,0,0
X445.232_2.773,0.0002679,0,0,0.00041058,0,0
X802.557_3.448,0.000679193,0,0,0,0,0
X103.956_5.454,0.000372261,0,0,0.000307705,0,0
X787.668_3.937,0.000404834,0,0,0.000275985,0,0
X243.105_2.79,0.00E+00,0.00E+00,4.02E-04,9.12E-05,0.00E+00,0.0001879
X746.461_3.116,0,0,0,0,0.0000745,0.000606656
X470.384_2.9,0.0001738,0.0002272,0.000280576,0,0,0
X501.511_2.288,0.000542346,0.000064,0,0.0000754,0,0
X234.957_6.408,0.00017393,0.000485181,0.0000248,0,0,0
X451.017_2.248,0.000325304,0.0000652,0.0002631,0,0.000034,0
X414.96_0.309,5.61E-04,0.00E+00,1.27E-04,0.00E+00,0.00E+00,0
X676.382_2.983,0.0000369,0.000441074,0.0002131,0,0,0
X319.227_2.762,0.000372539,0.000154754,0.0001186,0.0000454,0,0
X570.284_3.142,0,0.000693297,0,0,0,0
X203.007_0.308,0,0,0.000694169,0,0,0
X159.065_1.984,0,0,0.000694174,0,0,0
X301.114_0.419,0,0.000039,0.00065571,0,0,0
X704.448_3.178,0.0000631,0,0.00037611,0.000256241,0,0
X669.42_2.984,0,0.000696774,0,0,0,0
X285.217_3.334,0,0,0.000382314,0.000255803,0.0000588,0
X784.585_3.18,0,0,0.0000328,0,0.000664436,0
X238.217_3.258,3.49E-04,4.54E-05,1.72E-04,1.31E-04,0.00E+00,0
X453.784_3.832,0,0,0,0,0.000698692,0
X443.205_2.666,0,0.000698864,0,0,0,0
X159.969_0.434,0.000699601,0,0,0,0,0
X882.585_3.628,0.000033,0.000389527,0,0,0.0001048,0.000172703
X766.574_4.17,0.000700139,0,0,0,0,0
X319.263_3.495,0.000700724,0,0,0,0,0
X186.149_2.502,0.0000539,0.0003746,0.0000402,0,0.0000821,0.000150347
X864.521_3.258,0.00060196,0,0,0.0000995,0,0
X663.454_4.973,0.000109006,0,0.0000617,0.000531606,0,0
X273.019_0.308,0.0000128,0,0.000357117,0,0.0000681,0.000264632
X347.172_2.542,2.45E-04,0.00E+00,4.59E-04,0.00E+00,0.00E+00,0
X552.403_3.173,0.000659396,0.0000155,0,0.0000286,0,0
X526.314_3.393,0.000495657,0,0,0.0002083,0,0
X447.074_2.183,0,0,0,0.00070614,0,0
X744.59_3.527,0.000473629,0,0.000203499,0.0000299,0,0
X337.237_2.784,0.000321194,0,0.000385959,0,0,0
X122.964_6.019,0,0,0,0.000217368,0.000275767,0.000215001
X252.157_2.632,0,0.000239525,0.0000641,0,0.000122201,0.000282563
X115.964_6.221,0.000261635,0,0,0.000125498,0.0000992,0.0002223
X540.448_3.252,0,0,0.000241694,0,0.000332475,0.0001349
X368.28_2.988,0.000438021,0.000273202,0,0,0,0
X317.211_2.643,0.00023896,0.000406995,0.0000664,0,0,0
X746.569_5.577,0.000712684,0,0,0,0,0
X125.096_1.522,0,0,0.00071276,0,0,0
X350.305_2.96,0.000196955,0.0001197,0.0001391,0.00025761,0,0
X836.613_5.59,0.000694978,0,0.0000191,0,0,0
X548.335_2.94,3.60E-04,1.03E-04,1.77E-04,0.00E+00,7.42E-05,0
X784.547_3.694,0.000714762,0,0,0,0,0
X520.509_4.14,0.000618798,0,0,0.0000982,0,0
X790.574_4.218,0.00030537,0.0000866,0.000325235,0,0,0
X287.889_6.066,0.000718157,0,0,0,0,0
X260.186_2.331,0.000718708,0,0,0,0,0
X261.651_2.249,0.000390142,0.000254608,0,0.0000335,0.000041,0
X374.239_2.174,2.12E-04,7.33E-05,1.77E-04,9.93E-05,7.89E-05,0.0000786
X248.132_2.378,0.000661158,0.0000599,0,0,0,0
X445.303_2.334,0.0005694,0.0000163,0.0000195,0.0001164,0,0
X343.285_4.054,0.000550891,0,0.000133365,0.0000382,0,0
X304.892_6.018,0.0000325,0.0000497,0,0.000425859,0.000175665,0.0000389
X488.823_3.924,0,0,0,0,0.000723713,0
X421.187_2.496,0,0.000664523,0.0000609,0,0,0
X312.253_3.01,0.000656779,0,0,0.0000693,0,0
X510.392_3.083,5.31E-04,8.11E-05,0.00E+00,1.17E-04,0.00E+00,0
X774.543_4.007,0.000521316,0.000130976,0,0,0.0000793,0
X373.201_2.756,0,0.000355838,0.000376752,0,0,0
X604.255_2.414,0.0000652,0.000667641,0,0,0,0
X718.574_3.397,0.000493618,0,0.0000138,0.000226601,0,0
X844.532_3.254,0.000556891,0,0.0000939,0.0000851,0,0
X386.138_2.424,0.000737946,0,0,0,0,0
X584.474_3.242,0,0.0000532,0.000283727,0,0.000402107,0
X380.182_2.267,0.000695185,0,0,0.000044,0,0
X696.408_3.026,0.0000336,0.0002763,0.000408945,0.0000222,0,0
X672.423_3.234,0.000415449,0.0000145,0.0002265,0.0000247,0,0.0000605
X837.619_3.415,0,0,0.000630511,0,0.000111459,0
X177.127_2.779,0.0001128,0.00035044,0.0002788,0,0,0
X664.455_3.195,0.000512336,0,0,0.000229787,0,0
X303.232_3.087,0.000462049,0,0,0.00028009,0,0
X525.856_3.766,0,0,0,0,0.000744447,0
X554.247_2.584,0,0.0000295,0,0,0.000460396,0.000254634
X714.506_3.709,0.000720621,0,0,0.0000242,0,0
X103.956_5.227,0.000159616,0.000387341,0,0.000199562,0,0
X809.588_4.195,0.000625508,0.000018,0,0,0,0.0001033
X361.236_2.988,0.000076,0.000417774,0.000254356,0,0,0
X351.253_2.805,0.0001212,0,0.000336002,0.0002911,0,0
X664.346_2.855,0.0001912,0,0,0.000557317,0,0
X102.092_6.539,0.000448652,0,0.00026783,0.0000347,0,0
X278.095_2.623,2.44E-04,2.70E-04,1.29E-04,6.52E-05,4.42E-05,0
X848.578_3.623,0.0005199,0,0.000233314,0,0,0
X716.522_3.969,0.000304595,0,0,0.000448888,0,0
X285.221_3.029,0.000754551,0,0,0,0,0
X422.312_2.561,0.000630728,0.0001244,0,0,0,0
X655.314_2.28,0.00E+00,6.48E-04,1.09E-04,0.00E+00,0.00E+00,0
X668.546_3.754,0.000452833,0,0,0.000304532,0,0
X277.603_2.868,0,0.0000689,0.0000278,0.000504054,0.0000531,0.00010553
X325.238_2.849,0.0000438,0.000716601,0,0,0,0
X326.342_3.607,0.000683359,0,0.0000479,0.00003,0,0
X169.072_0.342,0.0000132,0.000599875,0.0001485,0,0,0
X361.274_2.889,5.48E-04,0.00E+00,1.97E-05,1.97E-04,0.00E+00,0
X407.346_3.639,0.000161943,0,0,0.000603459,0,0
X451.789_3.541,0,0,0,0,0.000766137,0
X820.044_2.391,0.0000231,0,0.0001109,0,0.000296468,0.0003364
X664.382_2.957,2.25E-04,1.43E-04,2.98E-04,1.04E-04,0.00E+00,0
X405.191_2.536,0.0001431,0.000538352,0.0000885,0,0,0
X469.761_2.168,0.000628698,0,0,0.0001413,0,0
X397.219_0.349,0.000583742,0,0,0.000188,0,0
X776.558_3.73,0,0,0.000772851,0,0,0
X159.969_6.567,0.000744466,0,0,0.0000291,0,0
X449.79_3.749,0,0,0,0,0.00077479,0
X456.333_2.609,0.000634913,0.000125237,0.0000149,0,0,0
X277.216_2.921,0.000591888,0,0,0.000146959,0,0.0000373
X225.135_0.478,0,0.000266922,0,0,0.000225432,0.0002876
X159.065_0.614,0,0,0.000780011,0,0,0
X442.801_2.967,0.0005515,0.000229072,0,0,0,0
X612.312_2.244,0.000760009,0,0,0.0000216,0,0
X407.207_2.598,0.0000977,0.000640092,0.0000448,0,0,0
X774.525_3.345,0.000303239,0,0.0000293,0.000453346,0,0
X167.107_1.768,0,0,0.000788055,0,0,0
X689.128_2.341,1.75E-04,2.28E-04,1.90E-04,0.00E+00,1.52E-04,0.0000441
X300.202_2.162,0.0002929,0.0000797,0.000259348,0.0000844,0.0000368,0.0000361
X371.327_2.803,0.000059,0.0000532,0.000146838,0.0000433,0.000487268,0
X281.114_1.341,0.000790064,0,0,0,0,0
X424.364_3.131,0,0.0000542,0.000353741,0,0.000282995,0.0001004
X814.148_2.344,2.67E-04,0.00E+00,5.25E-04,0.00E+00,0.00E+00,0
X217.12_4.242,0,0.0006705,0,0.0001216,0,0
X596.119_2.412,0.000694923,0,0,0.0000982,0,0
X616.324_2.819,0,0,0.000793218,0,0,0
X396.232_2.701,2.11E-04,2.66E-05,1.95E-04,1.23E-04,2.38E-04,0
X774.6_3.438,0.000711503,0,0.0000826,0,0,0
X744.48_3.262,0,0,0.000741282,0.0000534,0,0
X142.027_0.321,0,0,0,0.000795281,0,0
X291.268_3.054,5.24E-05,0.00E+00,3.79E-05,7.05E-04,0.00E+00,0
X638.439_3.025,0.000536735,0,0,0.000259,0,0
X462.192_2.403,0.000606186,0.0000232,0.0000781,0,0,0.0000883
X462.313_3.526,0.000796461,0,0,0,0,0
X407.243_2.761,0.0002643,0.000532378,0,0,0,0
X828.258_2.181,4.43E-04,6.01E-05,1.80E-04,5.49E-05,0.00E+00,0.0000618
X207.986_0.31,0,0,0.000800686,0,0,0
X762.506_3.572,0.000784033,0,0.0000174,0,0,0
X677.099_2.36,0.000186,0.000196529,0.0001216,0.0001565,0.0001415,0
X249.149_2.694,0,0.000806895,0,0,0,0
X776.558_4.226,0.00071611,0,0.0000908,0,0,0
X520.509_4.181,0.000649512,0,0,0.000159766,0,0
X780.552_3.412,0.000780694,0.0000288,0,0,0,0
X389.233_2.748,0,0.000809556,0,0,0,0
X287.889_6.433,0.000815219,0,0,0,0,0
X357.105_2.329,0.000527579,0,0.0002323,0.0000277,0,0.0000291
X854.566_3.649,0.000819455,0,0,0,0,0
X796.547_3.628,0.000742282,0,0.0000842,0,0,0
X215.016_0.331,0.000474233,0,0.000353502,0,0,0
X914.574_3.336,0,0.0000559,0.000364803,0.000191977,0.0000654,0.000149697
X724.527_3.925,0.000548865,0,0.0000856,0.00019423,0,0
X748.528_4.033,0,0.000290055,0.000496226,0,0.0000439,0
X745.622_3.29,0.000731666,0,0,0.0000998,0,0
X462.292_2.238,1.47E-04,9.12E-05,1.81E-04,1.24E-04,1.39E-04,0.0001506
X330.197_2.603,0.000155468,0,0,0.000677187,0,0
X828.502_3.256,0.000777855,0,0,0.0000549,0,0
X365.232_2.881,0.00046676,0.000182851,0,0.000183458,0,0
X790.574_4.122,0.000481986,0,0.000279385,0.0000722,0,0
X102.536_5.974,0,0.000834762,0,0,0,0
X756.552_3.455,0.000417605,0.0000212,0.0000651,0.000283434,0.0000494,0
X592.325_2.623,0.000711319,0,0.0000808,0.0000466,0,0
X131.975_1.032,0,0.000016,0,0,0.000822901,0
X774.541_3.95,0.000810946,0,0,0.0000281,0,0
X364.357_3.287,0,0,0.000448008,0.000392976,0,0
X720.443_2.989,0.0000928,0.0000731,0.000525457,0.000150217,0,0
X333.206_2.805,0.0000319,0.000686427,0.0001239,0,0,0
X490.818_3.01,0,0,0,0,0.000845595,0
X352.291_3.851,0.000606728,0,0.000184218,0.0000554,0,0
X209.073_2.174,0.000847601,0,0,0,0,0
X406.732_2.889,0.0002138,0,0.000591894,0,0.0000421,0
X509.336_2.847,4.58E-04,0.00E+00,1.03E-04,5.90E-05,0.00E+00,0.0002284
X744.59_3.613,0.000849019,0,0,0,0,0
X114.103_3.728,0.000294036,0,0,0.00055581,0,0
X311.633_2.893,0.0000472,0.000553192,0.0001366,0.00011355,0,0
X729.59_3.837,0.000282509,0,0,0.00056979,0,0
X628.732_2.427,0.000853464,0,0,0,0,0
X838.63_5.599,0.000505434,0,0.000348109,0,0,0
X798.526_3.442,0.000854167,0,0,0,0,0
X214.004_6.355,0,0.0001205,0,0,0.000360117,0.000375197
X428.337_3.131,0.000201471,0,0,0.000657888,0,0
X170.154_3.325,0,0,0.000860854,0,0,0
X167.107_1.824,0,0,0.000861334,0,0,0
X115.965_6.486,0.0001228,0.0000708,0,0,0.000246113,0.000424257
X271.104_0.337,0,0.000764853,0,0,0,0.0000997
X125.096_1.412,0,0,0.000865991,0,0,0
X325.165_2.478,0.00E+00,7.16E-04,1.51E-04,0.00E+00,0.00E+00,0
X706.501_3.346,0.000701902,0,0,0.000166339,0,0
X620.356_2.999,0.0001298,0.000388578,0.0001326,0.000218246,0,0
X217.12_4.595,0.0000595,0.000240857,0.0000785,0.000365726,0,0.000129029
X131.975_6.475,0.000282534,0,0,0.000591228,0,0
X347.125_2.289,0.0002707,0.000581212,0.0000223,0,0,0
X315.253_3.196,0.000172305,0,0,0.000704129,0,0
X421.222_2.649,0.000214296,0.000662238,0,0,0,0
X289.18_2.87,0.00002874,0,0.000848182,0,0,0
X729.42_3.043,0.0000362,0.000818405,0.0000224,0,0,0
X730.538_3.749,0.000775607,0,0,0.000102395,0,0
X834.586_3.276,0.000610843,0,0.0000818,0.000187259,0,0
X262.08_2.775,0.0000355,0.000746663,0,0.000100579,0,0
X808.548_3.669,0.000628072,0.0000237,0.000232343,0,0,0
X756.435_3.368,0.0003128,0,0,0.000573702,0,0
X265.144_2.511,0.0000219,0.000750502,0.0001166,0,0,0
X127.039_2.299,0.000890481,0,0,0,0,0
X464.998_2.246,0,0.000317763,0.0000919,0,0.000287715,0.0001933
X223.057_2.253,0,0,0,0,0,0.000894443
X353.146_2.624,0.000446429,0,0,0.000448672,0,0
X828.091_2.18,4.82E-04,5.18E-05,2.30E-04,3.37E-05,3.40E-05,0.0000643
X286.907_5.647,0.000693225,0,0,0.0002067,0,0
X718.429_3.073,0.0002756,0.00017615,0.000128617,0.000260872,0,0.0000588
X453.784_3.71,0,0,0,0,0.000900744,0
X309.206_2.858,0.000386406,0.000391705,0.0001251,0,0,0
X147.113_0.484,0,0,0,0,0,0.000903604
X808.584_3.586,0.000148831,0,0.0000261,0.0000613,0.000601938,0.0000663
X752.558_4.163,0.000904569,0,0,0,0,0
X874.579_3.503,0.000668667,0,0.000236899,0,0,0
X217.12_4.519,0,0,0,0.0000591,0.000364284,0.000483138
X511.508_2.212,0.000733513,0,0,0.0001758,0,0
X854.553_3.58,0,0,0.000559975,0.000283076,0,0.000067
X777.435_2.264,0.000607888,0,0.0000757,0.0002278,0,0
X349.202_2.576,0.000216145,0.000696609,0,0,0,0
X786.563_3.567,0.000913338,0,0,0,0,0
X680.48_4.957,0.000564559,0,0,0.000349569,0,0
X159.969_6.506,0.000790583,0,0,0.000123786,0,0
X806.57_3.157,0,0,0,0,0.000306089,0.000610954
X637.582_2.364,0.000803087,0,0,0.0001149,0,0
X339.032_2.412,2.40E-05,0.00E+00,7.68E-05,3.87E-04,3.91E-04,0.0000419
X508.34_2.912,4.36E-04,6.05E-05,3.97E-04,2.96E-05,0.00E+00,0
X548.263_2.598,0.000717432,0.000177794,0,0.0000279,0,0
X792.589_3.367,0,0,0.000923412,0,0,0
X372.347_3.021,0.0003953,0.0000933,0.000317946,0.0001184,0,0
X836.617_3.659,0,0.000303679,0,0,0.000629247,0
X276.897_6.388,0.0001496,0,0,0.0000912,0.000694709,0
X249.128_3.007,0.0001203,0,0,0.000815566,0,0
X141.959_2.086,0.0001499,0,0.0001442,0.000643478,0,0
X888.558_3.196,0.000917188,0,0,0.0000206,0,0
X320.975_0.302,7.06E-04,0.00E+00,6.80E-05,1.65E-04,0.00E+00,0
X782.531_3.523,0.000812076,0,0.0000178,0.000111282,0,0
X180.022_5.741,0,0.000398247,0,0,0,0.000543861
X706.538_3.951,0.000946524,0,0,0,0,0
X922.611_2.391,0.00E+00,1.04E-04,1.20E-04,0.00E+00,4.44E-04,0.0002803
X495.663_2.271,0.000949015,0,0,0,0,0
X361.237_2.785,0.0000806,0.000247355,0.000622698,0,0,0
X975.639_2.948,0.00065148,0.0001222,0.0000697,0.0001078,0,0
X490.819_2.165,0,0,0,0,0.000954209,0
X231.073_0.345,0.000954946,0,0,0,0,0
X200.996_6.231,0.000921547,0,0,0,0.0000358,0
X421.187_2.417,0,0.000904913,0.0000527,0,0,0
X410.201_2.128,0.000752068,0,0,0.0002058,0,0
X792.574_3.47,0,0,0,0.000958164,0,0
X884.598_3.358,0,0,0.000768966,0.000190197,0,0
X700.453_3.201,0.000405077,0,0,0.000555062,0,0
X131.975_1.215,0,0.0000154,0,0.000024,0.000789595,0.000131577
X512.823_3.365,0,0,0,0,0.000961778,0
X389.191_2.451,0.00004237,0.000752358,0.0001671,0,0,0
X353.231_2.633,0,0.00058469,0.0003795,0,0,0
X761.402_2.875,0.000336058,0.0001385,0.0003397,0,0.0001247,0.0000269
X836.615_3.427,0.00025104,0.0001423,0.000573994,0,0,0
X246.17_2.138,0.000969388,0,0,0,0,0
X862.546_3.216,0.000353546,0.000466987,0,0.00015049,0,0
X580.361_3.113,0.000585811,0,0,0.000386693,0,0
X347.692_2.101,0.000689396,0,0,0.000283848,0,0
X291.07_0.408,0.00060348,0,0.000370285,0,0,0
X323.258_2.971,3.77E-04,5.85E-04,1.23E-05,0.00E+00,0.00E+00,0
X357.206_2.851,0.0002066,0.000114452,0.000654871,0,0,0
X111.969_2.05,0,0,0,0,0.000977788,0
X634.86_2.297,0.000555972,0.0000191,0.0002531,0.0001511,0,0
X801.684_3.373,0.000251096,0,0.000222029,0.000506188,0,0
X440.265_2.648,0.00000769,0.000973784,0,0,0,0
X185.115_2.424,0,0.0000228,0,0,0,0.000959754
X209.073_2.279,0.000928414,0,0,0.0000551,0,0
X556.268_2.65,0.000037,0.000821827,0.0001249,0,0,0
X105.954_4.375,0.0000212,0.000962611,0,0,0,0
X815.7_5.599,0.0001335,0,0.000485218,0.00036566,0,0
X415.21_2.598,0,0.000985133,0,0,0,0
X776.579_3.77,0.000985216,0,0,0,0,0
X385.333_3.644,0.0001674,0,0.0000827,0.000736126,0,0
X776.558_3.324,0,0,0.000987358,0,0,0
X724.527_4.035,0.000991236,0,0,0,0,0
X180.022_5.8,0,0.000392599,0,0,0.000246168,0.000353505
X343.286_4.085,0.00087433,0,0.000118746,0,0,0
X186.222_2.554,0.000625729,0.0000532,0,0.000316385,0,0
X349.201_2.643,0.000293861,0.000702427,0,0,0,0
