filename,X506_Group1B_70dpi_LA_281_B_C7_P121.mzXML,X507_Group1B_70dpi_LA_282_B_C8_P121.mzXML,X508_Group1B_70dpi_LA_283_B_C9_P121.mzXML,X509_Group1B_70dpi_LA_284_B_C10_P121.mzXML,X510_Group1B_70dpi_LA_285_B_C11_P121.mzXML,X526_Group1B_70dpi_LA_286_B_C12_P121.mzXML,X527_Group1B_70dpi_LA_287_B_D1_P121.mzXML,X528_Group1B_70dpi_LA_288_B_D2_P121.mzXML,X529_Group1B_70dpi_LA_289_B_D3_P121.mzXML,X530_Group1B_70dpi_LA_290_B_D4_P121.mzXML,X546_Group1B_70dpi_LA_291_B_D5_P121.mzXML,X547_Group1B_70dpi_LA_292_B_D6_P121.mzXML,X548_Group1B_70dpi_LA_293_B_D7_P121.mzXML,X549_Group1B_70dpi_LA_294_B_D8_P121.mzXML,X550_Group1B_70dpi_LA_295_B_D9_P121.mzXML,X566_Group3B_70dpi_LA_296_B_D10_P121.mzXML,X567_Group3B_70dpi_LA_297_B_D11_P121.mzXML,X568_Group3B_70dpi_LA_298_B_D12_P121.mzXML,X569_Group3B_70dpi_LA_299_B_E1_P121.mzXML,X570_Group3B_70dpi_LA_300_B_E2_P121.mzXML,X651_Group3B_70dpi_LA_301_B_E3_P121.mzXML,X652_Group3B_70dpi_LA_302_B_E4_P121.mzXML,X653_Group3B_70dpi_LA_303_B_E5_P121.mzXML,X654_Group3B_70dpi_LA_304_B_E6_P121.mzXML,X655_Group3B_70dpi_LA_305_B_E7_P121.mzXML,X736_Group3B_70dpi_LA_306_B_E8_P121.mzXML,X737_Group3B_70dpi_LA_307_B_E9_P121.mzXML,X738_Group3B_70dpi_LA_308_B_E10_P121.mzXML,X739_Group3B_70dpi_LA_309_B_E11_P121.mzXML,X740_Group3B_70dpi_LA_310_B_E12_P121.mzXML
X141.959_1.379,0,0,0.000234529,0.0000446,0,0,0,0,0.00020972,0,0.000165299,0.000111713,0.000800805,0,0.0000806,0,0.0000961,0.00010655,0,0,0.00024,0,0,0.000197185,0,0,0.0000982,0.000173757,0,0
X502.374_3.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X145.979_5.543,0,0,0,0,0,0,0,0,0,0,0.000144826,0,0,0,0.00018012,0,0,0,0,0,0.0000433,0,0,0,0,0,0.0000229,0.0000631,0,0
X303.232_3.023,0.000589527,0.00058922,0.001591944,0,0.000660778,0.001420703,0.001805754,0.001227183,0.001120169,0.001594996,0,0.001480897,0,0.003820283,0.000429766,0.002861175,0,0.000956601,0.001046651,0,0,0.0007366,0.007407384,0,0.005081442,0,0,0,0,0
X662.483_3.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X141.959_1.2,0,0,0.000206287,0,0.000171451,0,0.0000871,0,0.000238015,0,0.000210013,0.000228208,0.00064416,0,0.000366734,0,0,0,0,0,0.000611288,0.000301885,0,0.000252297,0.001246875,0,0,0.000325295,0,0.00025021
X720.444_3.034,0,0.0000804,0,0.000018,0,0,0,0,0,0,0,0,0,0.0000611,0,0,0,0,0,0,0,0,0,0,0,0,0.0000829,0.000120811,0,0
X666.397_3.021,0.00E+00,0.00E+00,3.23E-05,5.62E-05,8.41E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.78E-05,3.97E-05,0.00E+00,0.00E+00,0.00E+00,5.16E-05,0.00E+00,0.00E+00,0.00E+00,2.94E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.09E-05,0.00E+00,3.66E-05,0.00E+00
X251.037_0.329,0.000189958,0,0.000211517,0.000033,0.000217389,0.0000633,0.000170491,0.0000944,0.000447735,0.000276242,0,0.000164581,0,0.0000512,0.000173625,0.00013297,0.000111721,0.000154459,0.000174442,0,0.000311637,0.000321777,0,0,0,0,0.000135817,0.000232268,0.000152747,0.000402494
X478.294_2.879,0.001237177,0.000792847,0.001772952,0.002467531,0.001319403,0.001860888,0.000909822,0.001848319,0.000952061,0.001527737,0.000316666,0.001277588,0,0.000860989,0.000865262,0.00139312,0.001188571,0.001160362,0.001033848,0.00216306,0.000494424,0.001493288,0.001394724,0.002569473,0.001409139,0.000884728,0.000327456,0.000491846,0.001915285,0.000839045
X141.959_1.295,0,0,0.000659055,0.0000572,0.000269046,0,0.000189257,0.0000588,0.000120202,0.000252221,0.000278097,0.000341359,0.000715158,0,0.00012129,0,0.000136427,0.000313147,0.000072,0.000166973,0,0.000320908,0,0.000409711,0.00031585,0,0.000193397,0.00019536,0,0.000240437
X303.305_3.549,0.000027,0.0000645,0,0.000126845,0.000072,0.000024,0.0000717,0.0000595,0.000072,0,0.00018294,0,0,0.0000178,0.0000982,0.000035,0.0000476,0.0000907,0.0000381,0.0000865,0.0000504,0,0,0,0,0.000035,0.000116258,0,0.0000989,0.0000319
X114.092_2.075,0.000147261,0.000193493,0,0,0.000123951,0.0000769,0,0.0000385,0.000125636,0.000132471,0.000462127,0.00014523,0.000403031,0.000123329,0.000238759,0,0,0.0000868,0.000193646,0.0000395,0.000320626,0,0.000151055,0.000163411,0.000320056,0.00031863,0.000159113,0.00018562,0.000121004,0.000414878
X722.496_3.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X610.406_3.059,0,0,0,0,0.0001355,0,0,0,0,0.0000915,0,0,0,0,0,0,0,0.000079,0,0,0,0,0,0,0,0,0,0,0,0
X254.212_3.319,0.000168478,0.000223124,0.0000822,0.000135764,0.000258284,0.000164321,0.000250027,0.000153398,0.000181424,0.000190256,0.00017919,0.000107145,0,0.0000862,0.000234939,0.00010349,0.000203543,0.000379638,0.000179243,0.000175828,0.00020858,0.0000292,0,0.00012968,0,0.000134087,0.000175815,0.000174583,0.000385813,0.000337476
X692.449_3.051,0,0.000142095,0.0000321,0.0000618,0.000142622,0.0000809,0,0.0000479,0,0.0000726,0.00026069,0,0,0.000102187,0.0000615,0,0,0.0000314,0,0,0,0,0,0,0,0,0,0.0000209,0,0
X141.959_1.101,0,0,0.000315566,0.000109007,0.00021329,0,0.0000885,0,0.000158928,0.000170913,0.000301915,0.000212064,0.000742389,0.00018676,0,0,0,0.0000944,0,0,0.000134447,0.000291431,0,0.0002598,0,0,0.000287898,0.000155253,0,0.000371533
X694.428_3.006,0,0.000327103,0,0.0000807,0.000199673,0.0000736,0.0000465,0.0000836,0.0000631,0.000144204,0.000167021,0,0,0.000203368,0.000105818,0.0000118,0.0000594,0.000131513,0.0000642,0,0,0.0000439,0.0000581,0,0.000141978,0.000083,0.000138235,0.000180167,0.0000574,0.0000765
X632.393_3.152,0.000121556,0.0000508,0.000039,0.000179367,0.0000233,0,0.0000617,0.000159685,0.0000536,0.0000863,0.0000329,0,0,0.0000463,0.000100088,0.0000154,0.00011355,0.0000612,0.000146918,0.0000917,0.0000355,0,0,0,0,0,0.000109885,0.000136961,0.000093,0.000103656
X810.601_3.479,0,0,0,0.00000768,0,0.000139542,0.001052199,0,0,0,0,0,0.000969327,0,0.00054628,0,0,0,0.0000561,0,0.000907942,0.000669636,0.000323508,0.000102332,0,0,0,0,0,0.000331283
X186.15_2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X484.385_2.982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X708.409_2.912,0,0.000498237,0.00012255,0,0.000155949,0.0000723,0,0.0000404,0,0.000183575,0,0,0,0.000214772,0,0,0.0000577,0.000227354,0.000028,0,0,0,0,0,0.000258462,0.000108904,0,0.0000804,0.000103503,0.000304468
X114.092_0.357,0.000275169,0.0000985,0.000390153,0.0000597,0,0.00017664,0,0,0.0000558,0,0.000345867,0.000077,0.000962317,0.000105505,0.000081,0,0,0.000170151,0,0.0000583,0.000208458,0.000183585,0.000179139,0.0000886,0.000254366,0.000358104,0.000155597,0.00027585,0.000181634,0.000267147
X664.455_3.195,0,0,0,0,0.000205071,0,0,0.0000245,0,0,0,0,0,0,0,0.0000154,0.0000125,0.000155065,0,0.0000466,0,0.0000317,0,0,0,0,0,0,0.0000215,0
X150.059_0.3,0.000428999,0,0.000366691,0.000663954,0.000716739,0.001229723,0.000915031,0.000687776,0.001103525,0.000814313,0,0.000793159,0,0.001163191,0.000370554,0.003235853,0.000809714,0.001012367,0.000587341,0.000492065,0.001393377,0.001576993,0.001725053,0.001234986,0.000760081,0.001112932,0.001232906,0.001119015,0.000971421,0.000653279
X776.2_2.398,0.0000224,0.000025,0,0.0000403,0.0000284,0.0000493,0.000279545,0.000134538,0.000304593,0.000144776,0,0.000143194,0,0.000130328,0.000114222,0.0000901,0.000371428,0.0001035,0.000177643,0.000085,0.000368571,0.000246842,0.000220294,0.0000491,0.0000501,0,0.000098,0.0000919,0.00018921,0.00024354
X245.175_3.33,0.0000975,0.000101877,0,0.0000606,0.000189112,0.0000932,0.000133919,0.0000712,0.000109146,0.0000973,0.000132865,0,0,0.0000251,0.00011384,0.0000523,0.000113894,0.000265961,0.0000829,0.0000998,0.000173559,0,0,0,0,0.0000467,0.0000855,0.000159772,0.000234243,0.000164739
X352.357_3.617,0.000138553,0.000133433,0,0.00025369,0.000114892,0.0000627,0.000122282,0.00011794,0.0000993,0.0000736,0.000199793,0.0000203,0,0.0000253,0.000294151,0.0000811,0.000122715,0.000156438,0.0000674,0.000124344,0.000150714,0,0,0,0,0.000042,0,0,0.000134416,0.000039
X819.378_2.399,0.0000266,0.0000197,0,0.0000585,0.0000368,0.0000501,0.000291699,0.000130765,0.000342875,0.000122172,0,0.000143121,0,0.000128235,0.000103526,0.000130454,0.000328343,0.0000961,0.000138218,0.0000744,0.000294751,0.000283701,0.000196389,0.0000613,0.0000679,0.0000489,0.000105929,0.0000794,0.000171181,0.000204739
X494.324_2.861,0.000492657,0.000799346,0.00048733,0.00124863,0.000598359,0.000812828,0.000850788,0.001120308,0.000813912,0.000984862,0.000067,0.000607419,0,0.001282931,0.000626503,0.002265097,0.001252457,0.000724958,0.00137313,0.00145469,0.000326619,0.001004454,0.000850848,0.001656403,0.001383519,0.000796957,0.000426353,0.000429389,0.000599388,0.000331283
X141.959_5.867,0,0,0.001220645,0,0.000477826,0,0.000387195,0,0.000251331,0,0.000634508,0,0.005541197,0.000703236,0.000242579,0,0,0,0,0,0.000767106,0.00069977,0,0,0,0.001895846,0,0,0,0
X813.684_3.707,0,0.000109617,0.000230504,0,0,0.000161204,0,0,0,0.0000927,0,0.000240125,0,0,0,0,0.000451657,0,0,0,0,0,0,0,0.000232446,0,0.000345038,0,0,0.000251606
X120.066_0.596,0.000119514,0.000305441,0.000505895,0.0000505,0.000271199,0.000607874,0,0.0000797,0.000160193,0.00014217,0.000343375,0.000278609,0.000664469,0.00015142,0,0.000367865,0.000150057,0.000111589,0.0004177,0.000110936,0.00013837,0.000137108,0,0.000227062,0.000461173,0.000196151,0.000118675,0,0.000326104,0.000186792
X108.045_2.395,0,0,0.000125542,0.00000693,0.0000169,0,0.0000179,0,0.0000143,0.0000227,0.0000465,0.0000247,0,0,0,0.0000132,0.0000127,0,0,0.0000109,0.0000673,0.0000345,0.0000318,0.0000264,0,0.0000654,0,0,0.0000221,0
X138.995_6.301,0,0,0,0.0000209,0,0,0,0,0,0,0.000134348,0,0,0,0.000106964,0,0,0,0,0,0.000533379,0,0,0,0.000191591,0,0,0,0,0
X706.501_3.33,0.0000313,0.000114446,0.000111888,0.0000115,0.000167831,0.000128113,0.0000933,0.0000107,0.0000744,0.000147198,0,0.000117482,0,0.000019,0,0.000034,0.0000653,0,0.0000322,0.0000698,0,0.000116661,0,0,0,0,0,0,0.0000188,0
X307.083_0.407,0.000155637,0.000214902,0.001262416,0.000607468,0,0.0007383,0.001581771,0.001049895,0.002113841,0.001731916,0,0.001046668,0,0.001938651,0.001388622,0.001640067,0.001708571,0.000917994,0.002320557,0.001252298,0.001066757,0.001643956,0.002078739,0.001150117,0.000909535,0.000698654,0.001503222,0.000923838,0.000783108,0.000535626
X141.959_6.954,0.000409625,0.000288111,0.000580154,0.0000571,0.000277656,0.000391275,0.000309062,0,0.000249666,0.000458802,0.000605166,0.000306219,0.001260272,0.000156194,0.000114604,0,0,0.000622005,0.000284868,0.000464236,0.000268364,0.000205723,0.00031532,0.000535551,0.001750749,0.000297835,0.000179552,0.000162639,0,0.000504665
X114.092_2.178,0.000134901,0,0.000304878,0.0000672,0.000106373,0.000123514,0,0.0000289,0.0000914,0.0000924,0.000219787,0.000122474,0.000721791,0.0000686,0.0000968,0.0000419,0.000161943,0.000168649,0,0.0000342,0.000215587,0.000153712,0.0000968,0.000127038,0.000320938,0.000164992,0.0000851,0.000145786,0.00008,0
X787.667_3.383,0,0,0.000146267,0,0,0,0,0.000037,0.000034,0.00037713,0.0000311,0.000800688,0,0.000503669,0.0000709,0,0.000892914,0.000328161,0,0.0000229,0,0.001124988,0.000272337,0.000655538,0.000473983,0.0000405,0.000593377,0.000182757,0,0.00013127
X245.175_2.611,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.06E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
X114.074_2.348,0,0,0,0.000039,0,0,0,0,0,0,0,0,0,0,0.000185468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X114.092_6.756,0.0000759,0.0000654,0.000267683,0.0000341,0.000082,0.000135433,0.000127813,0.00010939,0.0000967,0.0000721,0.000370435,0.0000664,0.000624612,0.0000731,0.00013084,0.0000672,0.000114,0.000126559,0.0000676,0.000105117,0.000145558,0.000101907,0.000175822,0.000158168,0,0.00014586,0,0.0000972,0.000205763,0.000169876
X125.016_2.257,0.00010703,0.000844837,0.000167536,0.000577739,0.000733958,0.000838447,0.000880305,0.000841174,0.001246667,0.000542875,0.000491469,0.001460817,0,0.002717913,0.000485158,0.001992604,0.00104,0.000591977,0.001888453,0.001910071,0.00076411,0.001201997,0.001284614,0.000822349,0.000431282,0.000786425,0.001123021,0.001366239,0.000447818,0.000513954
X114.092_0.768,0.000177641,0.0000911,0,0.000114953,0.00013209,0.000161336,0.0000881,0.0000739,0,0.000164776,0.000306266,0,0.000688097,0.000146573,0.000121672,0.0000473,0.0000676,0,0.0000526,0.0000587,0.000213323,0.000182308,0.000124108,0,0.000130999,0.000135133,0.000157794,0,0.000105173,0.0000882
X620.356_2.913,0.0000302,0.000157019,0.0000565,0.000147655,0.000119131,0.000159677,0.0000448,0.000169744,0.0000447,0.000190656,0,0.0000225,0,0.000279394,0.000124728,0.0000246,0.000016,0.00006,0.0000611,0,0.0000405,0.000124406,0.0000874,0.000211364,0.000461173,0.0000462,0.0000475,0.00025752,0.00010357,0.000211036
X616.308_2.766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X293.284_3.393,0.000282309,0.000187983,0.00011455,0.000104053,0.000275503,0.000145471,0.000190993,0.000106498,0.000149736,0.000183487,0.0002084,0.000170104,0,0.0000875,0.000254039,0.000148784,0.000122001,0.000233788,0.000101874,0.00011043,0.000241709,0.0000634,0.0000467,0.0000985,0.0000461,0.000164521,0.000214055,0.000294067,0.000291656,0.000212598
X403.357_3.577,0,0.000194282,0,0.0000706,0.000131639,0.0000756,0,0.0000367,0,0,0.000103395,0,0,0.0000355,0.0000785,0.0000455,0,0.0000745,0.0000711,0,0,0,0,0,0,0,0.00004,0,0,0
X141.959_6.859,0.00074452,0.000115281,0,0.0000866,0.000150165,0,0.000113577,0.000319369,0.000223035,0,0.000546484,0.000592359,0,0,0.000163502,0,0.000350628,0.000107119,0,0.000241605,0.000512403,0.000830349,0,0,0,0,0.000252735,0.000132442,0,0.000377725
X212.165_2.546.1,0,0,0,0,0,0,0,0.0000494,0.000104768,0.000154593,0,0,0,0.0000724,0,0.0000951,0,0.0000186,0.0000734,0.0000441,0,0,0.0000292,0,0,0,0,0.0000201,0,0
X718.428_2.956,0,0.000187102,0,0.0000331,0,0.0000694,0,0.0000385,0,0,0,0,0,0.000074,0,0,0,0,0.000056,0,0,0,0,0,0.000210598,0.0000542,0,0.000187909,0.0000584,0
X867.458_2.398,0,0,0,0.000051,0.0000286,0.0000481,0.000184048,0.000125736,0.00028462,0.000105518,0,0.0000992,0,0.00010223,0.0000804,0.00013743,0.000227314,0.0000927,0.000130266,0.0000735,0.000243844,0.000137842,0.000187766,0.0000531,0.0000641,0,0.0000622,0.0000782,0.000139399,0.000172373
X638.367_3.032,0,0.000092,0.000151098,0.0000092,0.0000893,0,0,0,0,0,0.0000565,0,0,0.0000663,0.0000256,0,0,0.0000153,0,0,0,0,0,0,0,0.0000223,0,0,0,0
X141.959_1.053,0,0,0.000324322,0.0000804,0.000163499,0,0.000184048,0,0.000152366,0.000225895,0.000223913,0.000158366,0.000713251,0.000144818,0.00026741,0,0.000138283,0.000164377,0,0,0.000461462,0.000277922,0,0.000235956,0.000314426,0,0.000137136,0.000192483,0,0
X182.081_0.418,0.000462211,0.000327103,0.001002507,0.001357637,0,0,0.001210202,0,0.001594535,0,0.00036389,0,0,0.002090702,0.000960766,0,0.001619428,0.001108885,0,0,0.001333446,0.001871632,0,0,0,0,0.001538385,0.00152238,0,0
X537.367_2.959,0.00E+00,1.79E-05,0.00E+00,6.70E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
X368.389_3.935,0.000115793,0.000141136,0,0.000115944,0.000185493,0.0000792,0.0000164,0,0,0.0000273,0.000366168,0,0,0,0.000284601,0,0.0000146,0.0000965,0,0,0.0000914,0,0,0,0,0.0000631,0.000185705,0.000188125,0.000154313,0.0000439
X552.367_3.052,0.00E+00,2.35E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.04E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.89E-05,0.00E+00,0.00E+00
X412.211_2.304,0,0.0000975,0,0.0000427,0.0000624,0.000178591,0.0000784,0.0000699,0.0000788,0.000155815,0.0000836,0.000316259,0,0.000106397,0.0000479,0.000123853,0.000098,0.000045,0.000110524,0.000221366,0.000131727,0.000286905,0.000487152,0.000333622,0.000275483,0.000127031,0.000112742,0.000185418,0.0000836,0.0000319
X564.331_3.008,0.000167284,0.000186028,0.000412866,0.000226934,0.000284113,0.00013828,0.000187521,0.000192376,0.000153416,0.000295459,0.00021687,0.000104142,0,0.000248984,0.00027696,0.000110464,0.0001768,0.000293844,0.000201648,0.0000669,0.000164492,0.00019916,0.000221411,0.0000742,0.000245745,0.000269476,0.000312072,0.00036433,0.000224385,0.000216612
X366.3_3.035,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.82E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.48E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.45E-05,5.71E-05,0.00E+00,0.00E+00
X708.445_3.006,0.0000802,0.000385592,0.000139251,0,0.000329313,0.000183844,0.00010657,0.000408642,0.000204726,0.000362717,0.000223256,0.0000355,0,0.000456153,0,0.000106722,0,0,0.000235256,0.000096,0,0.000265853,0.000234346,0,0.000516684,0,0,0,0,0
X626.366_2.922,0.00E+00,9.54E-05,0.00E+00,2.60E-05,4.49E-05,5.02E-05,0.00E+00,2.41E-05,0.00E+00,2.17E-05,0.00E+00,0.00E+00,0.00E+00,1.90E-05,1.41E-05,0.00E+00,0.00E+00,1.98E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.79E-05,5.61E-05,3.65E-05,0.00E+00,0.00E+00,2.44E-05,0.00E+00,2.32E-05
X771.486_3.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X114.092_1.405,0.0000729,0.0000709,0.000388856,0.0000481,0.0000891,0,0.000142035,0.0000593,0.000108416,0,0.000267584,0.0000789,0.000395985,0.0000548,0.000164075,0.000144775,0,0,0.0000536,0.0000531,0.000120286,0.00015647,0.000218288,0.000148282,0.000296259,0.00017372,0,0.000092,0.000217266,0.0000957
X694.428_2.938,0.0000248,0.000262116,0.0000473,0.0000952,0.000180752,0.0000727,0.000039,0.000119826,0.0000617,0.000114921,0,0,0,0.000171343,0.0000424,0.0000406,0.0000844,0.000176438,0.000174442,0,0.0000274,0.000072,0.000137506,0.0000279,0.000291652,0.000132406,0.000197792,0.000333102,0.000130968,0.0000904
X666.399_2.952,0.0000274,0.000708363,0,0.0000392,0,0.000111088,0.0000322,0.0000466,0,0,0,0,0,0.000355419,0,0,0,0,0.0000138,0,0,0,0.000029,0,0.000141091,0,0,0,0.0000903,0.0000446
X439.121_2.673,0.0000255,0,0,0.000109007,0.0000648,0,0.0000144,0.000068,0.0000356,0.000144918,0,0,0,0.000089,0.000208198,0.0000932,0.0000891,0.0000966,0.0000883,0.0000125,0,0.0000629,0,0.000110779,0.000567926,0.0000773,0.0000216,0.0000229,0.000146523,0.000174542
X141.959_6.766,0.000445605,0.000275114,0.000965377,0.0000756,0.000122413,0,0.000137187,0.000245185,0.000159625,0.000336294,0.000362696,0.000486939,0.000949117,0.0000967,0.000125301,0,0,0,0,0.000294733,0.000210131,0,0.000343676,0.001270104,0.000798512,0.000737273,0.00018087,0.000184853,0,0.000346764
X114.092_1.255,0.000152284,0.0000702,0.000163765,0.0000629,0,0,0.000115633,0.000107127,0,0.000109513,0.000176205,0.000213225,0.000395949,0.000113406,0.000155289,0.0000586,0.000081,0.0000686,0.0000835,0.0000319,0.000398536,0.000175394,0.000131197,0,0.00014007,0.000341572,0.000076,0.000150369,0,0.0000895
X349.037_2.524,0.0000391,0,0.0000542,0.00000779,0.0000192,0,0.0000216,0,0.0000169,0.0000266,0.0000491,0.0000262,0.000220945,0,0,0.0000161,0,0,0.0000171,0.0000115,0.0000359,0,0,0,0,0.000039,0,0.0000318,0.0000312,0.0000323
X433.331_3.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X444.369_2.876,0,0.0000969,0.0000618,0.0000708,0,0.0000321,0.0000689,0.0000463,0.0000228,0.00014706,0,0.0000392,0,0,0.000133896,0.0000125,0.000021,0,0.0000708,0,0,0,0,0.0000337,0.0000428,0,0,0,0.0000364,0
X141.959_6.49,0,0,0.000928247,0.0000665,0.000136764,0,0.000120526,0.00105744,0,0.001066534,0.000656514,0.000331319,0,0.0000773,0.000229209,0.000573938,0.000120257,0.000422535,0,0,0,0,0,0.001568608,0.001998416,0,0.000224165,0.000128177,0,0.00081118
X141.959_0.99,0,0,0.000496612,0.000124863,0.000294875,0,0.000210092,0,0.000113369,0.000384336,0.00020697,0.000225853,0.000971714,0.000247083,0,0,0.000134798,0.000179956,0,0,0.000216736,0.000485486,0,0.000365813,0.000217048,0,0.000157575,0.000296669,0,0.000258934
X241.567_2.774,0.00E+00,0.00E+00,3.59E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.67E-05,0.00E+00,3.32E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
X428.373_2.982,0,0,0,0.001317998,0.000348684,0,0,0,0,0,0.00019355,0,0,0,0.000106582,0,0.000612114,0.000375348,0,0.000359245,0.000104848,0,0,0,0,0.000089,0.0000921,0,0.0000881,0
X107.061_4.811,0.000207312,0.000110131,0.000448793,0.0000278,0.000109178,0.0000805,0.00013579,0,0.0000712,0.0000774,0.000218408,0.000105563,0.000840945,0.000233779,0,0.000154538,0.000113068,0,0.0000508,0,0.000114978,0.000258125,0,0.000161292,0.000264207,0.000193171,0,0,0.000105539,0.000225547
X114.092_1.976,0.000213586,0.0000695,0.000357123,0.0000384,0.000168814,0.000116888,0.000215301,0.0000595,0.0000822,0.000162745,0,0.000203371,0.000742117,0.0000768,0.000210108,0.0000832,0.000127277,0.0000767,0,0.0000412,0.000338605,0.000115516,0.000295469,0.000345328,0.000163824,0.000147496,0.000221967,0,0.000190528,0.000142823
X114.092_1.058,0.000103015,0,0,0.0000856,0.0000583,0,0.00005,0,0,0,0.000196734,0.000111613,0.00044269,0.000118884,0.00015548,0.000089,0.0000655,0.0000619,0,0.0000553,0.0002836,0,0.000127851,0.000100049,0.000240549,0.00020289,0.000109885,0,0.000157787,0.000123936
X432.281_2.268,0,0,0,0,0,0,0,0.000061,0.0000297,0,0,0,0,0,0,0,0.0000109,0,0,0.000169503,0.0000437,0.0000467,0.0000313,0,0,0,0.0000185,0,0,0.0000328
X114.074_2.18,0.00E+00,0.00E+00,0.00E+00,3.22E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.74E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
X716.45_3.129,0.0000243,0.000152596,0.0000861,0.000133782,0.000106251,0.0000213,0.0000374,0.000117815,0.0000401,0.0000745,0.00013816,0,0,0.0000676,0.0000634,0.0000141,0.0000658,0.000121667,0.0000827,0.0000199,0.0000871,0,0.0000285,0,0,0.000032,0.0000991,0.000167854,0.000057,0.0000345
X114.092_1.761,0.00011821,0.000104583,0.000181995,0,0.000061,0.000118284,0,0,0,0.0000611,0.000172399,0.000101473,0.000283006,0,0.0000686,0,0.0000509,0.0000933,0.0000569,0.0000639,0.00026119,0,0.000118943,0.000144467,0.000180532,0.000162759,0.000107907,0,0.000178052,0.000085
X818.59_3.473,0.000175505,0.001810984,0.003504133,0,0.004046455,0.000987505,0,0.001798025,0,0.001215464,0,0.00019764,0,0,0.000930205,0,0.000206514,0,0.000324878,0.00096895,0,0.000116556,0.000237367,0.000579448,0,0.000589819,0,0.000216838,0.00174075,0.000269296
X149.082_4.686,0.00025028,0.000155912,0.000691544,0,0.000204987,0.000307431,0.000112101,0.000128251,0,0.000181905,0.000244336,0,0.002720588,0,0,0,0.000121655,0.000263816,0,0.000135349,0.000338605,0.000719859,0.00022474,0.000386299,0,0.000902282,0.000214934,0,0.000339883,0.000331283
