organ,LA,LVB,LVT,RA,RVB,RVT,all_sum
X113.964_1.584,0.005024326,0.000690999,0,0.015831227,0,0,0.021546552
X158.922_0.304,0.006093518,0.000428994,0.009780995,0.004089891,0.001275526,0,0.021668924
X808.584_4.008,0.017736724,0,0.001556955,0.002467993,0,0,0.021761672
X159.969_1.214,0.002459425,0,0,0.018184021,0.000554939,0.00062597,0.021824355
X141.959_0.935,0.00263743,0.00121748,0.000981359,0.016868074,0,0.000130327,0.02183467
X399.089_2.527,0.002489798,0.006562164,0.004532381,0.000875228,0.006183031,0.001244715,0.021887317
X121.064_5.008,0.002493427,0.006049719,0.001715355,0.004372533,0.003734872,0.00353321,0.021899116
X198.15_2.471,0.000317185,0.004683817,0.004047294,0.000893511,0.004698317,0.007263636,0.02190376
X146.98_5.481,0,0.006801212,0.008070364,0.001833866,0.004616227,0.00071855,0.022040219
X866.59_3.576,0.007617837,0.004001776,0.008752803,0.000896783,0.000794721,0,0.02206392
X705.621_2.412,0.001631393,0.005798652,0.004615774,0.002019343,0.005985032,0.002104873,0.022155067
X530.325_2.96,0.008347608,0.001846739,0.003192944,0.005077929,0.003007046,0.0006971,0.022169366
X305.133_2.339,0.003855599,0.010204012,0.002889789,0.0000142,0.001282935,0.003951949,0.022198484
X510.355_2.988,0,0.001533029,0.019272838,0.001398579,0,0,0.022204446
X731.607_5.593,0.015930834,0,0.004368852,0.0019339,0,0,0.022233586
X114.092_0.357,0.005497812,0.002839928,0.003623268,0.008305802,0.000583528,0.001439539,0.022289877
X735.49_2.978,0.013210351,0.003537845,0.001558646,0.004090724,0,0,0.022397566
X151.098_3.979,0.007614979,0.003760228,0.003266114,0.007035097,0.000778618,0.0000781,0.022533136
X438.298_2.957,0.009288448,0.004338507,0.005505081,0.001363251,0.00204575,0,0.022541037
X136.062_0.301,0.000398355,0.015960992,0.000956399,0.000242447,0.002960416,0.002028113,0.022546722
X548.372_2.99,0.007542935,0.004257926,0.006869581,0.002088004,0.001772617,0.0000329,0.022563963
X774.564_3.449,0.003664919,0.003360277,0.010564073,0.003726274,0.001150672,0.000160023,0.022626238
X155.991_6.367,0.004598994,0.003327505,0.00411966,0.002650217,0.004150854,0.003812023,0.022659253
X122.072_3.63,0.005592343,0.004491449,0.002524442,0.004209991,0.00104827,0.004830913,0.022697408
X760.584_4.341,0.017083641,0,0.00087557,0.004760498,0,0,0.022719709
X141.959_6.151,0.006610047,0.000343051,0.006595509,0.008532895,0,0.000638477,0.022719979
X332.219_2.219,0.000435064,0.00181964,0.0000606,0.000997553,0.008647992,0.010843072,0.022803921
X688.455_3.179,0.006916018,0.003408867,0.007065307,0.003560211,0.00065308,0.001325849,0.022929332
X313.016_2.379,0.000827232,0.001678349,0.002605408,0.004179388,0.007394388,0.0062656,0.022950365
X321.315_3.572,0.007686114,0.000387308,0.002383645,0.012564177,0,0,0.023021244
X158.962_2.362,0.001366245,0.000852104,0.002696922,0.010109112,0.005238324,0.002794989,0.023057696
X703.574_3.965,0.020143189,0.000119202,0.000713711,0.002095437,0,0,0.023071539
X192.125_4.994,0.005389874,0.000869405,0.000305846,0.008760881,0.007869684,0,0.02319569
X254.094_2.766,0,0.002047874,0,0,0.002002917,0.019251139,0.02330193
X834.602_3.269,0,0.007805062,0.009950375,0,0.005499436,0.000131941,0.023386814
X241.155_0.442,0.01827188,0,0.000258924,0.004813691,0.0000542,0,0.023398695
X113.964_0.837,0,0.000928992,0,0.022485741,0,0,0.023414733
X141.959_1.101,0.004205474,0.001638341,0.001030303,0.016244878,0,0.000345846,0.023464842
X705.141_2.339,0.007235275,0.004174096,0.004088159,0.002880827,0.000577068,0.004585422,0.023540847
X705.225_2.339,0.007176001,0.003978882,0.004415159,0.003109181,0.000464713,0.004443887,0.023587823
X351.217_2.741,0.002086483,0.010107606,0.008859592,0.001294899,0.001239767,0.000041,0.023629347
X327.231_3.019,0.003011949,0,0.015138846,0.005495786,0,0,0.023646581
X636.423_3.105,0.005806505,0,0.008853774,0.009002988,0,0,0.023663267
X397.181_2.866,0.0001668,0.002371921,0.002385561,0.004277056,0.004209494,0.010288371,0.023699203
X834.601_3.352,0,0,0.015588564,0.002032309,0.005913484,0.000272576,0.023806933
X233.581_2.765,0,0.001437592,0,0,0.001962213,0.020426458,0.023826263
X113.964_1.321,0.003443134,0.000796918,0,0.019625242,0,0,0.023865294
X828.537_3.338,0.01429217,0.000295782,0.006160898,0.003235557,0,0,0.023984407
X530.289_2.929,0.005710854,0.001517824,0.000358901,0.003926372,0.006894524,0.005644987,0.024053462
X703.575_5.592,0.014209098,0.002197224,0.003233028,0.000428468,0.003762041,0.000257561,0.02408742
X1087.672_2.892,0.005625771,0.004086481,0.011229812,0.000256312,0.002712004,0.000254273,0.024164653
X810.601_4.362,0.016898496,0,0.001770749,0.00564396,0,0,0.024313205
X703.575_3.896,0.016736022,0.000297438,0.001721228,0.005497068,0,0.000100622,0.024352378
X840.568_2.972,0.009069531,0.005875772,0.002692643,0.006729584,0,0,0.02436753
X306.279_3.212,0.003590918,0.002795462,0.004214328,0.007005384,0.004930402,0.001880672,0.024417166
X191.143_3.328,0.000297365,0.001756812,0.017066062,0.005299481,0,0,0.02441972
X253.009_0.331,0.003039844,0.001659158,0.003128638,0.004548696,0.005848505,0.006202462,0.024427303
X879.004_2.556,0.004268511,0.006931533,0.005876728,0.000311515,0.003834971,0.003294767,0.024518025
X353.269_2.902,0.010210848,0.002147078,0.002421707,0.004780179,0.002960839,0.002004972,0.024525623
X143.04_2.217,0,0.010164728,0.00149402,0,0.01012726,0.002765999,0.024552007
X398.033_0.301,0.004383479,0.000701394,0.013890225,0.004241382,0.001366829,0,0.024583309
X100.076_2.554,0.0001184,0,0.022122639,0.002364121,0,0,0.02460516
X370.332_3.032,0.004336676,0.000994923,0.005203278,0.008235121,0.002728603,0.003122933,0.024621534
X127.087_0.448,0,0,0.023275582,0.000451299,0.000924289,0,0.02465117
X313.144_3.062,0.003012953,0.006807824,0.001231437,0.002880433,0.005791755,0.005001155,0.024725557
X324.326_3.469,0.010130201,0.002436829,0.002901822,0.008344653,0.00094936,0,0.024762865
X113.964_1.541,0.003295693,0.000660736,0,0.020928556,0,0,0.024884985
X128.118_4.636,0.010509879,0.000156057,0.001247397,0.012823157,0,0.000161845,0.024898335
X546.356_2.933,0.005893265,0.003695097,0.006699017,0.002215397,0.00340907,0.003107603,0.025019449
X141.959_1.295,0.00422383,0.001152619,0.000355504,0.019171862,0,0.000324481,0.025228296
X918.535_2.976,0.001715689,0.01409413,0.001599681,0.001350925,0.005119319,0.001356609,0.025236353
X425.137_2.847,0,0,0,0,0.000935411,0.024321194,0.025256605
X822.564_3.588,0.009358421,0.005398711,0.006760177,0.002363198,0.001563957,0,0.025444464
X134.118_0.492,0,0.008422688,0.002664055,0,0.011309797,0.003095809,0.025492349
X879.255_2.556,0.004349967,0.007262845,0.006131077,0.00018475,0.003805643,0.003761221,0.025495503
X158.962_2.089,0.00242103,0.001908483,0.000536203,0.009419102,0.006669601,0.004630397,0.025584816
X351.253_2.927,0.008010334,0.004037277,0.002825734,0.003480955,0.004166923,0.003066448,0.025587671
X850.984_2.542,0.003038642,0.007925439,0.007565513,0.000236094,0.003772084,0.003077439,0.025615211
X307.004_2.393,0.000154799,0.003500039,0.00216413,0.0000358,0.009227584,0.010661085,0.025743437
X637.304_3.331,0,0,0.002699627,0.02312442,0,0,0.025824047
X564.331_3.008,0.005481961,0.006034302,0.004695416,0.005614274,0.002769703,0.001272561,0.025868217
X126.022_0.447,0.004130792,0,0.019552055,0,0.002202349,0,0.025885196
X142.035_0.317,0,0,0.024315772,0.000227387,0.001383563,0,0.025926722
X798.527_3.266,0.01127554,0.003488827,0.00923563,0.000847285,0.001122731,0,0.025970013
X692.494_2.991,0.013705297,0.000387893,0.000640117,0.011250569,0,0,0.025983876
X850.733_2.542,0.00322159,0.007889112,0.007666993,0.000227915,0.00380408,0.003207814,0.026017504
X141.959_6.859,0.007429314,0.002262216,0.002526148,0.013562986,0,0.000245272,0.026025936
X416.337_2.79,0.004276417,0.005881221,0.006282096,0.002556272,0.004597432,0.002617673,0.026211111
X652.382_2.947,0.005883003,0,0.014311098,0.00603046,0,0,0.026224561
X774.564_3.587,0.019364995,0.00187545,0.002566196,0.002210094,0.000211509,0,0.026228244
X100.076_2.546,0.001651365,0.005716196,0.005073739,0.000303371,0.006438937,0.007131686,0.026315294
X614.31_2.578,0.002109872,0.012923479,0.009524779,0.0000882,0.001689687,0,0.026336017
X114.092_2.659,0.005920666,0.003262247,0.0049282,0.003351146,0.004494775,0.004401689,0.026358723
X816.574_3.495,0.020660071,0.001354339,0.001695023,0.00239835,0.000263845,0,0.026371628
X385.346_3.54,0.007835928,0.004300522,0.007286063,0.00335878,0.002398247,0.001206792,0.026386332
X560.335_2.774,0.005064133,0.008030032,0.009433938,0.001021537,0.00246102,0.000500678,0.026511338
X534.319_2.722,0.003303219,0.011574491,0.009167415,0.000916623,0.001559663,0.000114909,0.02663632
X991.67_2.936,0,0,0.025141192,0.001495558,0,0,0.02663675
X289.014_2.395,0.002347923,0.004260913,0.003510796,0.00457779,0.004194663,0.007768145,0.02666023
X798.563_3.515,0.018218964,0.001531639,0.004487796,0.002349205,0.000131499,0,0.026719103
X229.155_0.411,0,0.012078525,0.000944188,0,0.007078423,0.006633694,0.02673483
X694.428_2.938,0.003788475,0.006076262,0.008186837,0.001797608,0.005039378,0.001905931,0.026794491
X113.071_2.75,0.009960702,0,0,0.016935143,0,0,0.026895845
X156.991_6.033,0.007222599,0.00054901,0.000470515,0.011358813,0.004297401,0.003123401,0.027021739
X758.569_4.282,0.019092662,0.001915737,0.002873413,0.001870181,0,0.001332984,0.027084977
X311.221_2.932,0.008013659,0,0.015745585,0.003447243,0,0,0.027206487
X574.279_2.559,0.005311825,0.01783352,0.001730267,0.0001613,0.002184526,0,0.027221438
X834.601_4.227,0.016354772,0,0.006489735,0.001096039,0,0.003337794,0.02727834
X836.543_3.349,0.006392306,0.005367394,0.012444984,0.001231332,0.00187612,0,0.027312136
X874.579_3.277,0.017476613,0.001596254,0.0052525,0.002852732,0.000153922,0,0.027332021
X141.959_1.053,0.003442846,0.000549203,0.001041825,0.022365088,0,0.0000878,0.027486762
X600.331_2.658,0.0000476,0.021128573,0,0.00023902,0.003664477,0.002432196,0.027511866
X902.538_3.013,0.005737587,0.003264242,0.016778728,0.001618452,0,0.000153907,0.027552916
X102.092_0.665,0.002060818,0.004170834,0.006835367,0.006067908,0.007162423,0.001356591,0.027653941
X182.081_0.418,0.009592475,0,0.012353991,0.005718552,0,0,0.027665018
X1047.735_3.044,0.012458391,0.004404017,0.008917543,0.000898417,0.00104525,0,0.027723618
X772.548_3.502,0.018213478,0.0010712,0.004984214,0.003545035,0,0,0.027813927
X221.06_2.259,0,0.005546609,0,0,0.000232438,0.022035911,0.027814958
X686.439_3.122,0.004967098,0.006746424,0.013181309,0.002121702,0.000838187,0,0.02785472
X367.248_2.847,0.010054474,0.006178986,0.004086304,0.002073945,0.002443485,0.003222681,0.028059875
X376.319_3.262,0.0001256,0.00067991,0.000570275,0.000752027,0.014362772,0.011668251,0.028158835
X898.58_3.329,0.006556933,0.006498963,0.013060479,0.000826102,0.001317211,0,0.028259688
X141.959_6.49,0.010202159,0.004002424,0.001300339,0.011908759,0,0.000852858,0.028266539
X651.054_2.339,0.007030524,0.005507621,0.003476233,0.001999179,0.005334115,0.004988046,0.028335718
X870.55_3.27,0,0.010141614,0.010813141,0.001646957,0.004430831,0.00130995,0.028342493
X842.589_3.585,0.022207907,0.001583003,0.002864785,0.001083389,0.000555134,0.0000627,0.028356918
X528.311_2.928,0,0.007791806,0.000227556,0.000989412,0.010255912,0.009117929,0.028382615
X822.564_3.545,0.007283938,0.002592426,0.015640945,0.001839817,0.001000464,0.0000885,0.02844609
X870.548_3.287,0.009270136,0.0014568,0.016549176,0.001036342,0,0.000189613,0.028502067
X340.358_3.708,0,0.005511208,0.001402057,0,0.017469299,0.004281628,0.028664192
X202.109_5.277,0.004012931,0.004606434,0.003921018,0.006516738,0.005264429,0.00442465,0.0287462
X886.543_3.045,0.009739118,0.003866925,0.011773278,0.003211244,0.000076,0.0000963,0.028762865
X209.177_3.331,0.013757364,0.000653516,0.010843848,0.003509949,0,0,0.028764677
X191.144_3.306,0,0,0,0,0.001844368,0.026931828,0.028776196
X156.011_2.394,0.002088133,0.005854604,0.001399202,0.002307522,0.006538441,0.010631942,0.028819844
X113.964_1.092,0.001081165,0.000370758,0,0.027503061,0,0,0.028954984
X650.978_2.339,0.007106778,0.005295478,0.003510285,0.002020004,0.00562235,0.005408286,0.028963181
X134.118_0.421,0,0.007189308,0.007579361,0,0.012987437,0.001236346,0.028992452
X664.419_3.086,0.005975712,0.004779344,0.00216021,0.004690696,0.002931317,0.008494612,0.029031891
X480.345_2.967,0.004722888,0.00768471,0.014047018,0.000759409,0.001860051,0,0.029074076
X138.103_4.297,0.00753809,0.002223861,0.003458154,0.012280977,0.000808174,0.002807389,0.029116645
X886.544_3.107,0.00587474,0.002807335,0.012414558,0.002759712,0.003377512,0.001999951,0.029233808
X818.59_3.473,0.016740791,0.003908581,0.000456632,0.006901834,0.001313387,0,0.029321225
X141.959_6.766,0.008061897,0.002348494,0.00183574,0.016799355,0,0.000322612,0.029368098
X149.082_4.27,0.004163647,0.003394114,0.003884918,0.011382267,0.003511396,0.003043762,0.029380104
X221.06_2.264,0,0.011166696,0,0,0,0.018368309,0.029535005
X870.548_3.337,0.007605681,0.001626846,0.013025893,0.002649436,0.004468511,0.000218433,0.0295948
X113.964_1.401,0.00387112,0.000482946,0,0.025302455,0,0,0.029656521
X107.061_4.761,0.003770898,0.007260151,0.002857549,0.00419311,0.005115485,0.006469309,0.029666502
X790.537_3.75,0.014856307,0.000840339,0.010499799,0.003394139,0,0.000135431,0.029726015
X172.977_0.421,0.001219172,0.001996974,0.007012863,0.016955978,0.002296816,0.000269703,0.029751506
X221.06_2.218,0,0.012194451,0,0,0,0.017601915,0.029796366
X158.922_0.307,0.0060729,0.005276484,0.000131802,0.002380239,0.008785705,0.007247346,0.029894476
X428.338_3.022,0.0100218,0.002240492,0.00258886,0.015096917,0,0,0.029948069
X669.418_2.994,0.010365102,0.008010404,0.003350557,0.007996731,0.000256,0,0.029978794
X542.289_2.779,0,0.019702717,0.001149446,0.000273975,0.00602065,0.002876685,0.030023473
X383.279_3.023,0.014720659,0.001914723,0.005142447,0.008337442,0,0,0.030115271
X596.336_2.927,0,0.003717237,0.0001128,0,0.010580452,0.015823652,0.030234141
X834.601_5.608,0.0000884,0.000304119,0.026204143,0,0.003111135,0.000606575,0.030314372
X782.569_4.084,0.018034041,0.004299368,0.003478776,0.002177199,0.000257882,0.002320229,0.030567495
X816.574_3.35,0.015648746,0.004188838,0.002170419,0.00785035,0.000719594,0,0.030577947
X149.082_4.314,0.007801816,0.003499711,0.004735757,0.010040754,0.002531085,0.00217158,0.030780703
X232.191_2.63,0.000983651,0.00859292,0.005135714,0.001825328,0.00667546,0.007732446,0.030945519
X296.259_2.971,0,0.003637881,0,0,0.013237736,0.014134557,0.031010174
X718.429_3.009,0.003137853,0.008991198,0.009298839,0.002660361,0.002557349,0.004480029,0.031125629
X620.356_2.913,0.002274796,0.010911266,0.011412022,0.0002966,0.003582554,0.002682041,0.031159279
X138.996_6.048,0.001706003,0.000833312,0.007196634,0.009372311,0.00324487,0.00889811,0.03125124
X113.964_1.63,0.004924521,0.000702395,0,0.025869013,0,0,0.031495929
X599.241_2.765,0,0.006592737,0,0.000296785,0.012130958,0.012534788,0.031555268
X114.092_0.859,0.002867093,0.004704488,0.005359176,0.005037721,0.006237372,0.007583327,0.031789177
X222.147_2.554,0.0000454,0.005331197,0.001957754,0.000824437,0.011940983,0.011736328,0.031836099
X141.959_6.954,0.008885645,0.00236795,0.002573943,0.017732207,0,0.000309657,0.031869402
X114.092_2.607,0.003209301,0.002885996,0.007720587,0.004116541,0.008129989,0.005982296,0.03204471
X713.445_2.982,0.009075541,0.014134786,0.00640765,0.002426796,0.000098,0,0.032142773
X149.082_4.427,0.006925226,0.004841933,0.002162926,0.010765945,0.003936895,0.003543023,0.032175948
X786.601_3.279,0.011596783,0.00755103,0.010433255,0.002038038,0,0.000764538,0.032383644
X810.601_5.6,0.017282562,0,0.011449039,0.001758438,0.001470632,0.000472608,0.032433279
X122.072_3.691,0.005092904,0.008772859,0.000993095,0.005466433,0.004612072,0.00751249,0.032449853
X102.092_0.611,0.003115318,0.009813935,0.004914668,0.004056257,0.008366081,0.002293831,0.03256009
X884.529_3.074,0.00190991,0.014850478,0.005843054,0.00177774,0.00650829,0.00175693,0.032646402
X822.564_3.436,0.006109826,0.003211021,0.01969288,0.002588111,0.001203234,0,0.032805072
X818.59_3.428,0.020595833,0.001431647,0.005089165,0.00590339,0,0,0.033020035
X138.996_5.905,0.007173507,0.001414931,0.001003228,0.005074962,0.014391996,0.004267143,0.033325767
X668.413_2.991,0.005762914,0.0000418,0.02252104,0.002950296,0.001726116,0.000332007,0.033334173
X348.071_0.332,0.0000877,0.004209894,0.000728487,0,0.025409391,0.002965472,0.033400944
X676.454_3.145,0.009312214,0.005796441,0.002955649,0.008280331,0.004105854,0.002967523,0.033418012
X792.553_3.906,0.003233934,0.000652185,0.021214545,0.003380285,0.0002256,0.00496519,0.033671739
X650.438_3.126,0,0.002100208,0.007642792,0.02399642,0,0,0.03373942
X256.227_3.318,0.012115075,0.002872225,0.004061984,0.00586262,0.004675968,0.004154331,0.033742203
X838.558_3.365,0.020967059,0.004592521,0.006371596,0.001866595,0,0.0000481,0.033845871
X852.538_3.349,0.008557836,0.007363836,0.01379019,0.002100082,0.002054785,0.000161476,0.034028205
X439.121_2.673,0.00212909,0.005634636,0.004545789,0.002322689,0.012444162,0.007051153,0.034127519
X107.061_4.811,0.00443404,0.006524759,0.004624187,0.006599466,0.005474781,0.006614698,0.034271931
X192.125_5.305,0.00758356,0.015764368,0,0.008766601,0.000905979,0.001423788,0.034444296
X113.964_1.186,0.002278145,0.001392085,0,0.030914655,0,0,0.034584885
X616.326_2.561,0.003913635,0.015313813,0.013154855,0.0000867,0.002315316,0,0.034784319
X128.118_4.242,0.008667376,0.001153627,0.004567575,0.019774098,0.000386099,0.000252798,0.034801573
X834.601_4.172,0.015767566,0,0.015466294,0.003901449,0,0,0.035135309
X114.092_0.768,0.004417037,0.005057181,0.007107895,0.004336917,0.005664053,0.008633162,0.035216245
X898.58_3.268,0.009813578,0.008268972,0.014617638,0.001312004,0.001232824,0,0.035245016
X572.372_2.972,0.007589155,0.006143934,0.01165603,0.002254713,0.006298362,0.001309572,0.035251766
X900.524_2.999,0.006676875,0.017243364,0.006830534,0.001310896,0.002926964,0.000432365,0.035420998
X149.082_4.366,0.006707926,0.006481162,0.003080445,0.009309426,0.006005167,0.004131312,0.035715438
X680.45_3.157,0.007610755,0.002864248,0.001416922,0.003610541,0.009546477,0.010691391,0.035740334
X478.293_2.885,0,0,0.035946137,0,0,0,0.035946137
X620.393_3.029,0.005971389,0.006311232,0.004339625,0.00930558,0.004884921,0.005167137,0.035979884
X122.072_3.9,0.001994825,0.007131525,0.010187353,0.006508842,0.004308863,0.005928386,0.036059794
X830.553_3.314,0.019859704,0.007329975,0.006366441,0.001800424,0.000547791,0.000182132,0.036086467
X114.092_6.41,0.003650883,0.004582382,0.006832436,0.005247205,0.007336592,0.008490326,0.036139824
X138.996_6.184,0.006303795,0.000181551,0.007607464,0.011635605,0.000447092,0.010043581,0.036219088
X680.414_3.051,0.004196096,0.008223244,0.00825298,0.005292062,0.005088099,0.005258364,0.036310845
X152.995_5.959,0.006379793,0.002459477,0.004983176,0.005595767,0.012683556,0.004336445,0.036438214
X369.351_3.996,0.024655141,0.001339537,0.005013152,0.00550737,0,0,0.0365152
X682.429_3.009,0.005205245,0.01122361,0.010757716,0.001901162,0.004947138,0.002645768,0.036680639
X838.559_3.424,0.006048085,0.004308804,0.018015809,0.002680137,0.004351689,0.001301576,0.0367061
X242.212_2.78,0.003285415,0.00909084,0.00624451,0.00339385,0.007598213,0.007275311,0.036888139
X149.082_4.686,0.006910377,0.00528162,0.003763991,0.011724977,0.00423869,0.00499726,0.036916915
X114.092_2.178,0.0031062,0.005174962,0.008639006,0.003526948,0.008437241,0.008084608,0.036968965
X542.288_2.784,0.010695901,0.00111702,0.02169889,0.001328989,0.002399573,0,0.037240373
X340.357_3.733,0.029398766,0.000405921,0.002000644,0.005500355,0,0,0.037305686
X140.082_5.513,0.008169935,0.006319281,0.003284522,0.006840235,0.001042126,0.01172933,0.037385429
X327.228_2.699,0.001916895,0.003525017,0.008260724,0.012051576,0.000341785,0.01137676,0.037472757
X412.211_2.304,0.002979139,0.006029309,0.006289823,0.0002671,0.001588375,0.020333556,0.037487302
X536.335_2.7,0.004897048,0.013276213,0.013607937,0.002560201,0.002652219,0.000510998,0.037504616
X208.17_3.328.1,0.000543829,0.003510452,0.022728494,0.010850841,0,0,0.037633616
X309.242_3.204,0.009193809,0.01622911,0.009589935,0.00167304,0.000931922,0.0000424,0.037660216
X335.222_2.829,0.0053225,0.01350622,0.013868232,0.001344234,0.003186844,0.000486705,0.037714735
X584.335_2.714,0.005948496,0.012517127,0.013305713,0.001430218,0.004004919,0.000582528,0.037789001
X128.118_5.106,0.01431962,0.000254355,0.000715349,0.02214287,0,0.000391093,0.037823287
X748.527_3.807,0.022449286,0.001080952,0.009933016,0.004414745,0,0,0.037877999
X696.445_3.083,0.007991709,0.011546718,0.0118302,0.001731995,0.002682064,0.002239091,0.038021777
X293.162_2.447,0.008231783,0.013779046,0.010556933,0.001819462,0.003742844,0.0000364,0.038166468
X334.31_3.1,0.006802006,0.000162925,0.009835882,0.021381885,0,0,0.038182698
X308.295_3.309,0.000637051,0.004590405,0.008477158,0.02467242,0,0,0.038377034
X149.082_4.832,0.00821041,0.006201239,0.002102167,0.011001159,0.005699824,0.00519534,0.038410139
X112.087_3.966,0.009958952,0.006489366,0.00593723,0.010160963,0.002634383,0.003337416,0.03851831
X268.104_0.302,0.000734659,0.022762507,0.003363203,0.001196398,0.00950507,0.001050156,0.038611993
X415.14_2.768,0.002024088,0.005629698,0.0009867,0.009441774,0.012603301,0.007988817,0.038674378
X650.403_3.074,0.005196656,0.006735253,0.005511831,0.005125363,0.007109373,0.009172321,0.038850797
X321.316_3.545,0,0.006827551,0.001073808,0,0.015347062,0.015621602,0.038870023
X554.31_2.942,0.005297344,0.011538024,0.008729588,0.00277291,0.005699543,0.004874479,0.038911888
X122.072_3.757,0.004594571,0.008855185,0.004829417,0.007265039,0.004446755,0.008961932,0.038952899
X289.945_0.301,0.0108482,0.003052075,0.000766985,0.005827969,0.009525925,0.008936844,0.038957998
X401.341_3.451,0.014906859,0.00218963,0.00758037,0.013879532,0,0.000694279,0.03925067
X590.322_2.887,0.00151124,0.009482001,0.004845062,0.000156081,0.016911593,0.006345359,0.039251336
X109.023_5.957,0.004020644,0.003238466,0.015499971,0.009832477,0.003051135,0.003700101,0.039342794
X810.6_4.289,0.029961386,0,0.005594725,0.003988698,0,0,0.039544809
X708.445_3.006,0.00518474,0.013973815,0.013008134,0.001112266,0.003853024,0.002501153,0.039633132
X311.222_2.926,0.00217059,0.021049785,0.001688337,0.001515551,0.00865671,0.004556403,0.039637376
X638.404_3.065,0,0.00431995,0,0,0.013939882,0.021498838,0.03975867
X109.023_5.81,0.001607882,0.007042106,0.000817104,0.010314859,0.012913916,0.0071723,0.039868167
X768.553_4.007,0.019162027,0.000332129,0.007909269,0.009266651,0,0.003273726,0.039943802
X149.082_4.534,0.01014258,0.004490503,0.005019714,0.013698369,0.003357503,0.003297487,0.040006156
X692.414_2.985,0.005134047,0.010587897,0.008880362,0.002761292,0.005941351,0.006737976,0.040042925
X691.463_2.982,0.021625113,0.007226905,0.003892664,0.007487643,0,0,0.040232325
X114.092_0.571,0.004551362,0.005865135,0.010038251,0.005608928,0.009786926,0.00457724,0.040427842
X682.363_3.329,0.005641879,0.002523334,0.01065296,0.021331714,0.000256694,0.0000613,0.040467881
X136.087_3.922,0.004051642,0.005682286,0.007259243,0.004897803,0.009964889,0.008661571,0.040517434
X158.986_5.846,0.006792213,0.005521373,0.002862272,0.002495471,0.015545186,0.007444552,0.040661067
X114.092_0.517,0.005304081,0.007645394,0.012800744,0.007564072,0.007372158,0,0.040686449
X109.023_6.436,0.00259917,0.007125643,0.000853629,0.001573667,0.021681369,0.007062009,0.040895487
X114.092_1.494,0.002744616,0.007753974,0.009925561,0.004073031,0.007234247,0.009200008,0.040931437
X648.468_2.995,0.019874597,0.001288953,0.001916379,0.017906536,0,0,0.040986465
X806.57_4.031,0,0.012079268,0.008748431,0,0.016577201,0.003741593,0.041146493
X230.248_2.715,0.001554186,0.005743811,0.008674977,0.012112515,0.003370675,0.010163651,0.041619815
X141.959_1.2,0.003169089,0.001333885,0.000706448,0.036252211,0,0.00022847,0.041690103
X868.534_3.116,0.005483548,0.015402441,0.01524647,0.001446598,0.003703287,0.000520907,0.041803251
X145.098_0.583,0,0.011588133,0.002206666,0,0.011843155,0.016491503,0.042129457
X788.616_3.75,0.015512003,0.001438302,0.002337228,0.02213487,0,0.00073427,0.042156673
X496.341_2.924,0,0,0,0,0.04233103,0,0.04233103
X334.311_3.093,0,0.010713811,0.002058191,0.000369826,0.015238453,0.013964938,0.042345219
X254.094_2.768,0,0.01064829,0,0,0.021901537,0.009975076,0.042524903
X296.258_2.976,0.015612125,0.005465539,0.009416702,0.011062358,0.001180001,0,0.042736725
X814.559_3.275,0.021956775,0.007173779,0.009639892,0.003110512,0.00087627,0,0.042757228
X114.092_1.158,0.003818776,0.00579426,0.008963051,0.004949365,0.009753599,0.009745497,0.043024548
X182.082_0.405,0.017658132,0.009941821,0.001763837,0.003983865,0.006198266,0.003748417,0.043294338
X902.54_3.008,0.004687833,0.020882192,0.004028672,0.002060226,0.009436094,0.002251865,0.043346882
X493.314_3.018,0.012313385,0.007560198,0.013606059,0.009967662,0.0000928,0,0.043540104
X149.082_4.735,0.007215844,0.003851618,0.006330868,0.013764085,0.00741698,0.005087642,0.043667037
X858.584_3.362,0.022622531,0.007073403,0.006983485,0.00610443,0.001318874,0.0000355,0.044138223
X374.303_3.189,0.000778744,0.003712632,0.001801892,0.002065975,0.02079341,0.015145531,0.044298184
X112.087_4.125,0.010561005,0.006014505,0.008358949,0.013859884,0.001366127,0.004141845,0.044302315
X518.322_2.93,0.007051601,0.009042677,0.015780749,0.003968556,0.008567322,0,0.044410905
X114.092_1.976,0.002557039,0.007604191,0.010332386,0.005771589,0.009806584,0.008542329,0.044614118
X537.34_3.012,0.014135969,0.013868765,0.007019711,0.009722765,0,0,0.04474721
X558.284_2.634,0.007615351,0.024102156,0.007825537,0.000359613,0.003791339,0.00106975,0.044763746
X114.092_1.405,0.003344094,0.00750803,0.00971494,0.004826756,0.007853634,0.011521618,0.044769072
X114.092_1.761,0.002916075,0.007869438,0.011431185,0.004725514,0.009243565,0.008589174,0.044774951
X870.55_3.096,0.000995165,0.01079702,0.011541164,0.001843128,0.014390198,0.005676481,0.045243156
X666.434_3.024,0.007792488,0.004406551,0.004422129,0.008803818,0.00473854,0.01509243,0.045255956
X678.469_3.244,0.021483306,0.000562774,0.00087208,0.022501009,0,0,0.045419169
X870.549_3.151,0.009110864,0.012758202,0.009483116,0.003802979,0.007094199,0.003218855,0.045468215
X291.146_2.39,0.013149415,0.022990726,0.003427519,0.000380055,0.005579184,0.0000603,0.045587199
X806.57_4.101,0.003006688,0.007542761,0.008018943,0,0.025336086,0.001831335,0.045735813
X111.092_3.973,0.011803504,0.008292517,0.00638671,0.015868423,0.002024692,0.001430888,0.045806734
